target_id,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,DM_NI_48H_4,DM_I_48H_4,LB_NI_9H_4,LB_NI_6H_4,LB_NO_0H_1,DM_I_24H_2,DM_NI_24H_2,LB_I_48H_3,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_5,LB_NI_3H_1,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,LB_NI_9H_5,LB_NI_6H_5,DM_I_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_3H_5,LB_I_9H_1,LB_I_6H_1,LB_NI_3H_2,LB_I_48H_1,LB_NO_0H_3,LB_NI_24H_1,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NO_0H_5,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NI_48H_1,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_6H_1,LB_NI_9H_1,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_9H_2,LB_NI_6H_2,DM_I_48H_2,LB_I_3H_1,DM_NI_48H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,DM_NI_48H_3,LB_NI_24H_4,LB_NI_48H_2
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_894020,0.0,4.09454,0.0,0.0,0.0,0.0,0.0,300.984,0.0,0.0,24.5738,0.0,0.0,4.80247,1.0116,1.13509,0.0,0.0,0.0,0.0,1.02731,0.0,0.0,0.0,0.0,41.2659,0.0,0.0,2.15072,1.18427,11.5605,0.0,0.0,0.0,0.0,1.0482,47.7987,0.0,3.10663,0.0,1.01467,0.0,14.1831,2.20479,0.0,0.0,0.0,9.66671,0.0,0.0,2.04908,1.02153,1.09207,0.0,3.0884,6.06142,5.00475,0.0,1.02969,0.0,0.0,0.0,0.0,3.83008,2.03388,0.0,0.0,1.09935,0.0,180.128,0.0,1.06305,0.0,7.32034
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_747899,0.0,0.0,0.0,2.02991,0.0,0.0,0.0,0.0,0.0,0.0,1.61105,0.0,0.0,0.0,25.7415,0.0,0.0,0.0,0.0,0.0,0.0,2.58e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.14238e-05,0.0,0.0,4.7363e-08,0.0,0.0,0.0,0.0,0.000569483,0.0,0.0,0.0,0.0,9.80593e-05,0.0,92.0176,0.0,8.14579,0.0,0.0,0.0,0.0,1.08571,0.0,0.0,0.0,0.0,0.0,4.07705,0.0,0.0,0.0,0.0,9.09058e-06,0.0,0.000589373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61223
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_838254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1135980,0.908873,1.2594,0.0,0.0,2.12165,0.0,1.28027,0.0,1.11457,2.34606,2.23142,2.12722,0.0,0.0,2.4491,4.00767,13.1059,3.15354,0.0,0.0,0.0,1.06485,3.91604,1.06358,0.0,1.08174,1.07235,1.04802,0.0,0.0,1.15763,0.0,0.0,3.15736,7.67987,3.212,7.1493,5.17253,3.01156,3.18653,0.0,0.0,1.05557,8.83691,0.0,0.0,0.0,1.01173,1.03934,0.0,0.0,0.0,7.58287,0.0,1.13373,1.05574,2.10462,0.0,0.0,0.0,0.0,0.0,4.31907,0.0,5.39281,1.10634,0.0,0.0,2.10647,1.04061,0.0,0.0,0.0,3.30921
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1226999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_688820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1628,0.0,0.0,1.01104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20222,0.0,3.00385,0.0,2.00735,0.0,0.0,0.0,0.0,0.0,1.00419,0.0,1.67689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00936,0.0,0.0,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_807921,0.0,0.0,0.0,0.0,2.48262,0.0,0.0945453,6.19959,2.51798,0.0,1.74361,4.51516,1.12234,0.0,0.0,3.01681,0.0,0.0,0.0,0.0,0.0,1.05238,0.0,1.18472,1.023,0.0,0.0,2.91495,0.0,4.33757,0.0,0.0,0.0,6.29145,0.0,1.57867,4.90074,0.0,9.59886,0.0402495,0.0,0.0,3.09867,1.45042,0.0,0.0,0.0,0.0,0.686304,0.0,0.0,3.30562,0.0,0.0,5.70274,0.0,0.0,3.77783,0.0,1.12075e-06,0.0,1.31475,6.9966,0.0,0.0,1.45204,0.0,0.0,0.0,0.0,3.23013,6.92449e-06,2.10846,1.09045
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_771651,1.63693,9.35097,2.08923,0.0,4.28848,0.0,2.03638,5.4071,0.0,2.12873,33.8186,6.21673,0.0,24.9231,25.2814,0.0,1.05057,1.21564,0.0,0.00979521,1.04664,1.09944,1.74648,0.0,6.23759,0.0,3.98196,3.62456e-08,7.53255,1.28474,31.4762,9.63506,0.0,3.11646,0.0,0.0,7.63255,3.12701,30.9032,1.38887,25.4453,8.56571,20.2083,5.82401,16.1577,0.0,1.15026,6.22928,6.73783e-07,1.08374,8.852,2.11931,0.0,100.788,0.0,3.21196,89.7709,28.523,8.53812,7.23915,0.0,0.00159032,0.0,2.41103,0.0,4.24691,0.0,0.0,1.02949,0.0,0.0,5.87368,6.44115,10.0589
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1224285,35.2658,39.5851,31.7087,43.9353,66.4226,79.525,28.2411,135.924,10.6863,13.4549,52.8885,53.0897,57.9254,54.2735,55.5847,35.1373,49.4682,20.5536,35.3587,48.7339,384.37,17.3082,43.6912,34.0673,21.9174,34.986,37.5379,35.5571,40.7813,37.9215,59.7582,51.8203,82.052,12.4213,62.9034,22.6558,43.331,49.2833,60.2243,37.0405,76.1948,51.6737,92.9034,195.195,37.2983,10.3928,43.3729,5.80921,24.0174,36.9432,52.9941,45.2752,41.8316,23.9764,27.7246,23.8623,49.7785,36.4215,43.795,48.9761,40.9818,32.9773,48.5938,25.2616,31.9231,27.6152,30.5644,43.173,29.9827,72.5406,23.053,31.6741,26.5647,33.278
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_759022,0.0,2.73374,0.0,0.0,0.0,0.0,0.0,28.4295,0.0,0.0,1.09576,0.0,0.0,0.0,0.0,1.24077,0.0,32.5002,0.0,0.0,1.21719,0.0,0.0,0.0,9.98114,0.0,0.0,4.03882,9.84779,17.4014,5.76926,0.0,4.47478,0.0,0.0,3.18559,3.11745,1.22297,4.2013e-08,0.0,0.0,1.62624,2.26251,45.514,0.0,0.0,0.0,0.0,1.87768,0.0,4.86934,6.53805,1.84686e-05,11.4452,9.5342,1.05766,0.0,0.0,0.0,0.0,0.0,0.0,12.1947,1.19972,0.0,1.11467,0.0,0.0,25.8051,0.0,30.898,2.19987,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1067617,1.1439,2.72726,0.0,0.0,0.0,0.0,0.0,29.888,0.0,0.0,2.04425,2.20768,0.0,0.565466,0.0,1.29867,0.0,0.0,0.0,1.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07017,0.0,18.5421,8.37226,0.0,4.45019,0.671515,0.0,0.0,3.79024,1.15482,81.083,0.0,0.0,1.85341,0.0,28.4203,0.0,0.0,0.0,1.78644,5.1017,0.0,3.41143,0.0,1.21788,15.554,9.71813,0.0,0.0,2.29212,0.0,0.0,0.0,0.0,3.79621,0.0,4.45076,4.10276,0.0,45.4542,0.0,0.0,0.0,1.26315,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_556802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07004,0.0,0.0,0.0,11.4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1318340,0.0,0.0,0.0,0.177352,14.3874,3.25397,7.9498,7.58028e-06,2.12831,0.00638992,6.38988,5.60658,0.00979006,0.834751,21.2437,2.26509,1.0593,41.4977,1.10425,20.2405,157.185,1.02858,9.68598,0.0,4.03107,0.0,0.0,0.0,2.50897,0.0,16.5731,8.05184,0.0,7.29748,8.17627,0.135618,50.7787,19.9258,9.52089,0.0,0.00982092,3.61005,10.4851,29.501,21.1967,2.4847,2.24642,0.0,2.86112,0.0,0.0,0.0311596,0.0,0.0,0.0,0.0,1.16562,10.9907,0.0,0.269235,0.0,0.0,31.9386,18.7132,3.07968e-08,7.1915,0.0,2.19871,0.0022598,3.08791,1.04669,2.81827,0.0,2.64396e-08
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1132071,0.0,0.0,3.12646,0.0,1.0145,0.0,12.3269,38.1735,0.0,4.0,2.99849,1.89078,0.0,3.0,46.5024,0.0,3.0,2.01586,0.0,4.00411,0.0,1.01546,0.0,6.02105,0.0,0.0,3.01711,26.0699,31.5079,0.0,20.1127,3.41991,0.0,1.0101,2.04751,0.0,64.1863,1.00235,4.06854,6.19967,1.01575,17.2554,9.03385,129.883,2.00649,10.0,23.8411,0.0,11.0146,0.0,5.08448,7.02572,6.05024,0.0,2.02033,0.0,41.2841,1.0086,0.0,0.0,1.00991,0.0,3.01605,0.0,2.18342,0.0,0.0,4.50524,1.01163,0.0,2.01298,1.02665,18.026,23.5238
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_650588,0.0,0.0,1.07617,2.29832,0.0,0.0,1.06532,2.57059,0.0,3.07029,0.0,0.0,0.0,0.0,43.9474,14.012,0.0,1.16484,0.0,0.0,0.0,3.2298,2.38103,0.0,0.0,0.0,5.54741,1.27579,3.19575,0.0,0.0,2.70916,0.0,0.0,1.54243,0.0,25.9721,0.0,32.2168,0.0,2.10128,0.0,5.30965,2.27937,18.5886,0.0,0.0,0.0,26.7694,1.08751,1.09383,1.05951,1.7196,0.000919523,3.14743,0.0,28.3083,0.0,0.0,11.1417,4.43415,2.18815,0.0,0.0,0.0,2.22934,0.0,49.2688,25.8051,0.0,1.09909,0.0,7.12999,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_904680,3.47538,9.10491,8.18014,28.5287,12.1464,14.575,6.69973,56.7707,8.20269,7.08797,2.05242,14.7452,17.4193,10.8818,37.1417,8.13497,13.1902,17.6942,19.1377,12.0206,205.418,4.98317,10.8221,14.9487,6.55109,1.47582,7.15486,8.00143,9.06622,4.63044,21.6983,33.2456,39.6554,6.14226,20.2152,5.02275,21.7045,13.7738,25.0697,7.87147,15.2704,18.5825,22.3464,95.1887,9.81133,12.3415,11.1381,2.58195,7.78735,6.0892,9.18737,17.0965,11.9221,0.0,6.86852,14.0867,10.0944,6.79651,17.3991,26.6272,16.4126,10.513,15.136,13.2453,15.8469,11.2291,2.41339,18.0747,19.9825,21.8016,1.7827,6.50206,5.8965,8.2768
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1083089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.77508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23397,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_85037,43.1694,49.817,54.0597,35.298,54.0096,87.3906,34.75,151.615,25.6069,11.3003,64.5318,70.4875,83.3555,51.2195,61.4862,36.7895,51.9131,34.9448,22.0709,33.4078,598.568,24.6067,43.7309,29.4053,15.3329,35.2621,52.3328,45.6295,34.5981,32.2169,85.8232,85.6097,70.8553,19.5936,62.574,29.7268,61.1813,53.594,79.092,29.6563,118.072,56.7664,84.5624,234.685,24.5023,22.6385,45.1327,3.20032,17.6486,33.6406,49.3584,58.8638,53.2419,26.047,48.1364,33.0648,53.5283,29.1891,82.2566,75.1218,68.0838,41.8089,72.8254,15.757,39.7598,15.4002,30.0623,32.8659,35.6569,37.2175,17.0778,36.2001,33.8805,45.644
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1005704,2.34778,3.40049,1.99183e-08,0.0,0.0,0.0,11.6581,10.4238,0.0,0.0,7.10022,0.0,0.0,0.0,1.06696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90373e-08,1.06358,2.49991,2.16349,95.0289,148.871,0.0,0.0,0.0,0.0,0.745196,1.05173,3.42953,0.0,19.8018,2.37795,1.0798,27.4246,1.56653,0.0,0.0,3.72185,2.35427e-07,5.54838e-06,0.0,0.0,0.0,1.23463,0.0,0.0,0.0,63.4947,0.0,0.000350246,0.0,5.58498,0.0,12.1981,0.0,0.0,0.0,1.41078,0.0,2.18732,0.0,0.0,1.92688e-07,2.08121,0.0,0.0,0.0,2.08524
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_973885,0.0,0.0,0.0,0.0,2.10489,0.0,0.0,3.04112,0.0,0.0,1.04193,1.04563,0.0,1.01812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188,0.0,0.0,1.02899,0.0,0.0,0.0,0.0,3.70887,0.0,0.0,0.0,0.0,1.09604e-05,0.0,0.0,1.02336,2.12056,0.0,0.0,0.0,3.07951,0.0,0.0,0.0,0.0,1.04034,1.02155,0.0,1.01866,0.0,0.0,0.0,0.0295583,0.0,1.01574,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_806419,0.0,0.0,0.0,1.00945,0.0,0.0,0.0,4.05124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14516e-05,0.0,0.0,0.0,0.0,1.03344,0.0,12.4825,0.0,0.0,0.0,50.6923,0.0,0.000153218,0.0,2.02181,5.66693,0.0,2.03658,0.0,0.0,1.03068,1.01041,4.63551,0.0,0.0,0.0,0.0,0.0,3.91001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07398e-06,0.0,0.0,0.0,0.0,0.0,0.000721674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9788,24.2,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1036604,34.942,31.1822,30.8585,38.464,33.775,62.7983,24.5467,126.052,13.3335,9.25636,45.093,52.0883,59.0999,44.1147,62.6219,23.2742,33.629,16.4688,62.0945,35.6348,482.447,17.451,41.7142,31.4542,14.3297,22.8459,53.4204,50.883,31.4997,36.426,46.0355,55.1343,38.1511,19.6193,45.1837,15.394,56.1321,29.9342,66.5565,16.4315,58.1958,32.0328,73.4706,184.852,20.4412,17.5242,24.1822,3.20163,17.6799,31.6137,61.7652,51.6099,32.8118,9.39018,22.5563,50.8671,21.6462,34.4593,37.0723,29.8781,32.5156,31.6136,53.1324,11.5792,27.8038,19.5295,20.7614,21.5922,22.0569,66.3299,22.44,32.1134,16.4449,35.5265
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_224205,0.0,0.294653,0.0,0.0,0.0,0.0,0.00293036,0.0,0.0,0.0,0.0,0.0,0.588367,0.0,38.2421,0.0,0.0,5.7194,0.0,0.0,0.0,0.0,0.541678,0.0,0.0,0.0,1.04988,0.000116826,2.88508e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33461,11.4399,0.0,0.0,0.0,0.0,0.0,2.72585e-06,0.0,0.0,5.58813,0.0,0.0,0.0,0.0,0.0,0.00986101,0.0,16.1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000122809,0.0,0.0,0.0,2.11455,0.0,0.0,0.0,2.15802
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_707549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25256,0.0,0.0,0.0,0.0,10.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_525271,0.0,0.0,1.04059,0.0,0.0,0.0,0.0,33.1756,0.0,0.0,0.0,0.0,0.0,0.0,2.42875,0.0,0.0,0.0,0.0,2.69155,1.02731,0.0,0.0,0.0,0.0,0.0,28.0439,3.39188,0.0,0.0,8.15201,1.14787,7.47316,0.0,2.10085,0.0,4.31606,0.0,0.0,33.7261,0.0,0.0,1.01308,25.6011,1.84156,1.01908,1.12798,1.01557e-06,4.06287,0.0,1.02454,0.0,0.0,4.74284,7.20626,1.01024,0.0,0.0,0.0,0.0,0.0,0.0,2.18529,0.0,0.0,0.0,0.0,1.13478,0.0,4.11721,0.0,0.0,0.0,3.13729
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_770514,4.07589,0.0464599,1.06481,2.22309,10.419,0.0,0.0,4.01472,4.70045,3.65439,4.03065,4.78052,6.00249,0.0,3.44068,11.0889,0.0,0.106448,1.04104,0.0,0.0,4.20952,0.000279053,3.93617,0.0,0.0,1.31586,3.77633,0.038317,1.61765,1.58018,2.43515,1.03672,0.0,0.0,3.57743,19.494,4.87347,16.0564,0.000116067,12.153,0.0,6.41246,34.8424,0.0,0.0,0.0,0.0,0.0,2.16087,0.0,4.39091,4.42338,0.0,0.0,0.0,4.28912,11.4896,0.0,0.0,2.07599,0.0,0.0,1.42867e-06,1.09744,2.32255,0.342936,3.13624,5.82967,2.10531,0.0,4.17675,0.0,4.67856
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_635947,89.3892,1.23334,0.0,0.0,1.20605,0.0,1.10254,12.351,0.0,5.75881,13.5952,11.4938,1.35981,2.09847,11.5236,63.4974,0.0,1.05897,0.0,0.0,244.698,0.0,33.418,2.36457,0.0,1.01661,1.98909,1.15492,2.10478,23.2864,2.1076,10.0273,0.0,8.86141,0.0,0.0,27.4289,2.94518,28.4788,8.58689,0.0,3.34195,5.56322,79.9667,1.1512,9.38283,3.02087,1.2374,0.0,0.0,9.63917,1.3306,7.73154,0.0,1.21813,1.17183,2.43205,7.05021,0.0,10.9007,104.196,1.11866,5.7369,0.0,0.0,0.0,0.0,2.25262,0.0,115.334,3.09845,1.81268,2.0938,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_937140,85.1567,114.565,68.5699,69.0476,121.733,221.548,72.256,361.78,45.5773,32.2266,110.009,123.307,169.917,87.4413,151.537,77.0034,90.4911,47.1585,77.1989,101.488,1307.27,53.4666,130.349,80.8095,58.1944,81.1109,139.143,100.918,62.6313,78.5172,135.774,171.787,126.582,43.6062,130.481,38.9612,121.654,119.502,152.45,50.2636,204.242,116.16,206.992,514.595,63.0786,36.247,70.1698,19.1774,56.2447,88.0688,82.6234,113.976,90.9967,133.939,81.8067,89.358,118.615,93.5515,92.9452,138.881,122.243,115.576,146.513,40.5607,87.1798,43.5027,50.1031,63.2805,84.0234,150.751,72.2873,67.6958,78.6246,93.4845
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_755924,17.7469,26.214,20.1,7.36502,6.82509,55.1097,0.0,52.0673,4.75549,11.5558,12.0192,23.3973,23.9585,13.0004,20.7345,13.034,0.0,13.1029,15.1025,0.0,161.545,3.09267,10.7664,12.1956,0.0,14.9975,13.8212,13.6058,11.2509,6.20658,10.0628,18.3821,2.75942,4.50039,16.2449,0.0,7.25073,5.58106,17.3095,3.38827,15.1725,19.5362,9.92007,61.5537,14.0624,11.4219,12.973,0.0,6.63353,11.786,0.0,19.5138,15.675,0.0,9.90514,0.0,14.8445,17.5573,11.7374,22.4447,9.80514,6.6902,41.3108,13.7942,13.4747,13.9314,2.7444,6.4997,7.07451,30.2352,15.8793,0.0,16.1309,4.89094
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1342240,0.0,0.0,0.0,0.0,0.0,1.02215,0.0,10.0507,0.0,0.0,0.000120498,0.0,0.0191691,0.103331,0.0,0.0,0.0,0.104512,0.0,0.0759919,0.0,0.0764345,0.0,0.0,7.97742,0.0,0.0,0.0,2.24107,0.0,0.0,0.0,0.0,0.0,3.1733,0.0,0.0,1.55871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383957,0.0,7.60105,0.0,0.0,0.0,0.0,0.0,0.511614,0.0,0.0,0.0,2.28335,1.05308,0.0,4.22072,0.0,1.3526,1.06765e-08,0.0,0.0,0.0,0.150939,0.0,0.181056,0.0,0.0,0.0,6.64175e-05
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1186999,31.4811,17.4888,20.7262,11.1296,22.3352,20.9966,16.1421,43.8195,7.8175,5.65726,9.59603,14.8991,42.004,26.1221,22.8961,14.382,10.4654,18.283,54.6487,17.5772,169.869,23.589,8.24371,9.54878,7.4873,25.6854,15.2891,23.2011,17.9577,15.1703,4.99964,19.387,45.0549,3.72061,23.034,2.38678,11.6204,25.9717,25.0026,10.3995,12.5251,25.027,34.006,69.3842,15.4986,13.6939,5.08681,4.81572,1.8502,6.1149,13.1507,36.7176,11.1514,5.65508,15.6986,9.63553,16.7659,15.7871,23.794,24.9093,29.8916,25.9302,23.3001,13.9117,11.0346,9.33367,5.96791,13.0009,4.01548,10.7558,7.89889,10.8965,10.7741,13.2659
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_275438,0.0,0.0,0.0,0.0,0.0,0.0,1.13941,0.0928726,0.0,0.0,7.9104,0.0,0.0,0.0292693,0.00215051,0.0,0.0,0.0,0.0,0.0,1.03431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21716,1.06572,2.34663,0.0,0.0213591,0.0,0.0,21.2375,0.51957,0.0,0.0,2.59163,0.0,0.0,1.1406,0.0,1.04667,0.0,0.0,0.000155993,0.0,1.03006,0.0,3.41122e-05,0.0,0.0,0.0,0.952043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445915,1.02933,5.28382
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1003601,43.3981,44.5449,38.3746,28.4429,35.3989,107.557,37.9183,128.601,24.8264,10.8977,52.6368,58.3978,48.9622,43.6262,51.9766,36.8164,45.2008,22.7319,39.5739,45.3878,550.396,24.0093,47.254,34.0485,16.7848,41.4135,48.2957,32.4279,37.4451,31.0604,64.0374,66.6059,19.8782,17.1787,30.4445,20.25,44.4662,63.1033,90.2331,16.0978,58.6929,48.4828,79.6749,191.162,20.9241,13.849,28.6555,4.63563,8.13883,41.4984,55.2232,47.3798,50.4526,22.7895,19.3985,37.1032,46.5975,25.1002,62.6256,61.2419,60.2747,27.6006,20.9367,19.8185,38.773,28.9514,28.6936,25.9373,36.3348,50.2286,32.4656,26.9981,25.0218,56.2719
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1278005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000720586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0331,0.0,1.06813
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1333098,32.7244,29.0277,50.9095,34.8083,29.2764,63.9324,25.8672,135.452,13.867,6.93608,49.846,53.9463,42.1184,24.1553,63.9977,29.628,25.6084,19.038,68.302,42.8742,425.332,20.1559,34.1406,37.3936,20.8275,41.302,45.6537,23.1336,27.1851,33.1524,56.6538,64.4648,54.8316,18.1265,26.6822,23.6841,46.1534,61.8988,57.4261,23.8167,65.1632,25.7459,66.1918,181.965,25.0842,16.6085,21.3529,7.06381,21.8148,28.9892,39.3198,24.9646,33.0032,15.8729,22.4247,23.054,37.1871,17.956,47.3126,28.1213,46.199,49.6832,29.9213,20.3608,19.3731,20.6709,16.547,36.2767,29.379,34.7154,18.9653,36.2626,31.311,33.1992
