target_id,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_355571,47.5283,27.283,34.7732,28.2043,13.3044,10.0628,52.4106,29.0037,25.5277,27.6847,22.3645,25.471,26.9641,14.9308,23.8048,31.092,7.87553,23.3082,18.1703,40.487,14.1606,11.4661,9.99234,17.2793,61.2063,35.3524,11.2881,29.7185,32.9204,16.513,18.4448,18.8362,9.5899,7.31281,17.2447,146.827,44.5083,32.8504,44.667,41.8985,20.7306,17.2739,31.1024,10.6982,30.1147,31.7217,16.6802,41.5846,59.1937,34.4787,6.96451,67.2098,22.6741,8.92859,34.9209,16.8744,36.4551,27.1424,19.2688,54.4378,29.7036,26.1101,13.6555,20.7295,22.2893,38.143,11.8692,30.1378,25.0505,32.6548,29.2372,269.713,29.2102,76.565
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_750724,3.77838,2.35621,14.709,0.0,9.48395,13.0144,9.12549,22.8408,0.0,13.9288,8.18847,12.4527,13.6392,3.00237,9.68645,9.54254,9.20172,0.0,21.4146,10.6856,17.9671,0.0,2.23282,9.35634,13.3973,44.1965,8.70371,15.8236,23.2112,8.26308,4.19504,5.51559,5.87008,0.0,0.0,45.7051,0.0,11.8098,15.5237,5.46349,18.0079,4.52665,42.6809,0.0,15.8717,14.2986,6.45408,16.7257,17.7477,7.15457,6.22761,69.9212,14.3379,5.82502,7.9047,10.765,8.46396,7.74878,0.0,67.6549,0.0,0.0,3.30459,0.0,9.14394,0.0,11.0891,52.8801,5.25068,12.3902,11.8395,129.267,0.0,0.0
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_844169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15144,0.0,0.0,0.0,0.0,16.9366,0.00968862,0.0,0.0,0.0,3.76973,7.4866,10.8915,0.0,10.8597,0.0,0.0,0.0,0.0,81.3302,0.0,0.0,0.0,13.1864,0.0,0.0,5.67204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.068,0.0,0.0,0.0,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1273503,2.10515,0.0,0.0,1.00765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18861,0.0,1.15521,0.0,0.0,2.23884,1.01828,0.0,1.0094,3.46589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2891,0.0,0.0,0.0,1.03817,0.0,0.0,0.0,2.52175,1.53901,0.0,0.0,3.93903,0.0,0.0,0.0,0.0,0.0,1.86438e-05,0.0,0.0,1.03058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02921,0.0,2.13111,0.0,0.0,0.0,0.0,0.0,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_751977,39.2906,40.7199,44.8178,28.5778,15.8,54.3362,32.6808,26.8289,44.8038,43.2856,48.1963,29.7604,42.1424,39.0352,39.16,42.0527,32.4546,49.2561,27.7793,34.3962,33.698,20.2993,29.5867,21.9086,114.48,92.57,17.0035,52.1151,53.6876,18.8935,42.9613,29.5718,19.4467,5.92875,46.255,224.696,48.0433,43.0946,63.268,39.4461,47.7176,24.0271,38.0203,26.1607,49.8127,64.9461,14.1307,54.0952,64.0291,56.281,36.3952,167.494,43.0011,16.7782,45.6695,31.131,43.8115,29.7122,34.7476,66.1307,47.0192,36.1932,16.0831,19.2761,34.5068,47.0211,27.0707,47.8814,32.9646,57.5092,36.4479,533.385,64.4669,37.9142
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1904144,5.75251,9.82721,18.0485,7.91864,7.74773,4.41926,9.95948,0.0,27.4042,12.7498,7.22858,11.2682,2.32285,7.3295,18.6834,14.3068,3.52116,10.4578,5.54873,32.557,27.9731,15.1391,0.0,9.87302,21.7199,34.6769,2.75703,11.6325,16.1146,0.0,8.69526,8.20783,8.99429,3.08419,11.9521,60.4836,2.60032,13.4154,5.43292,29.029,11.9524,13.4264,13.9768,15.5906,10.5292,19.3965,14.4979,23.5831,6.79337,21.6441,11.6668,55.2184,11.4019,12.2275,19.1373,7.41361,21.8256,11.4322,12.4631,19.6235,19.3635,0.0,1.93854,0.0,9.86185,22.9015,0.0,29.9423,14.226,34.9019,6.22888,206.72,16.9605,11.8812
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_99436,0.0,3.18044,0.0,1.06745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15867,0.0,0.0,0.0,3.46852,0.0,1.04159,0.0,0.0,0.0,0.0,0.0,1.01617,0.0,0.0,0.0,0.0,1.05516,0.0,1.04744,1.05012,1.06844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02187,0.0,7.16267,0.0,7.60093e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_942763,10.2038,20.4304,23.1792,12.0778,17.4953,0.0,11.2872,7.61425,12.0363,3.52515,19.4126,9.20359,10.539,23.4652,12.5109,7.47164,6.80223,4.34879,11.1469,22.8305,10.0645,13.5163,1.77954,12.7057,23.2534,17.2524,8.58257,15.9758,26.5047,1.83972,2.09396,9.69006,1.4035,2.36361,14.0638,79.1815,5.23842,24.3589,13.9683,8.32989,7.11819,9.80619,7.46088,5.22267,10.2533,17.9323,0.0,20.5135,13.5607,27.8981,0.0,33.0009,9.30175,9.85104,23.232,14.2588,3.58594,23.824,5.47346,17.403,8.32851,10.6006,2.7895,3.84725,11.1874,17.9097,8.64793,10.6768,5.23762,19.7814,17.2445,171.787,3.45125,9.29046
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_263347,47.667,12.5008,31.8134,18.8798,20.5173,19.1972,28.5054,10.7441,37.4174,14.3327,7.26983,31.7561,37.8954,28.8373,26.5948,25.4131,2.55899,12.4947,18.2291,10.9175,3.72928,18.6237,24.3343,14.7927,71.1547,50.0598,8.51383,40.1841,25.4707,5.88307,37.0915,31.2562,16.7435,5.59185,15.0009,155.659,28.6263,61.6788,47.8631,27.2789,5.23593,13.4135,51.8996,10.6642,18.5994,39.8262,2.98246,43.7962,37.8165,31.26,10.6572,72.9147,22.5372,2.29813,22.2186,11.3262,25.1099,38.8155,12.002,52.0216,26.9088,17.5659,13.1256,0.0,37.2407,37.3552,23.5167,14.3782,52.703,35.5525,21.6417,404.067,18.4665,34.6144
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1383164,0.0,0.0,0.0,0.0,0.0,1.68592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1629879,16.8197,23.3868,8.85896,18.6029,12.8161,16.8384,5.44306,12.5581,20.1077,8.66753,7.82979,17.4407,13.977,12.4677,18.5086,18.8786,8.85944,11.2855,7.02392,20.2636,8.49873,14.4669,2.43662,11.5812,33.7383,37.6655,6.93976,13.2951,35.0632,8.86135,5.75123,19.7493,7.99448,3.5986,9.98733,68.3162,2.25943,37.4395,31.3231,9.46169,13.3504,14.4311,18.7868,4.04796,13.6586,20.1178,7.07368,20.4677,21.0877,20.2535,4.44587,46.4447,11.3684,3.79352,25.0103,5.63597,9.27446,16.3969,8.00301,21.2444,8.46431,24.1863,2.60367,5.57163,13.2359,18.7602,4.07807,7.29061,7.24311,8.03912,11.9242,168.631,11.6994,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_784356,0.0,0.0,0.0,0.0,0.0,0.0,2.15807,0.0,1.11617,0.0,44.506,1.14214,3.52692,1.19716,3.12944,0.0,0.0,0.0,30.2778,0.0,2.10662,9.32108,2.40901,0.0,4.41647,131.624,29.2067,31.7303,76.1189,1.11071,1.10434e-08,0.0,0.0,2.33713,17.7591,7.59556,315.317,8.33778,0.0,0.0,0.0,0.0,0.0,0.0,1.06628,34.5598,4.20829,0.0,1.27178,0.0,0.0,83.139,2.23036,0.0,0.0,0.0,0.0,56.9403,36.5432,0.0,3.30352,73.4459,4.34933,4.55615,0.0,0.0,28.3079,0.0,1.06782,16.3634,1.05073,0.0,159.892,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_875746,5.49902,1.0,0.0,0.0,1.96139,0.0,0.0,0.0,0.0,0.0,0.0,1.14612,0.0,4.67332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00282,0.0,3.21601e-06,0.0,1.01305,2.59227,0.0,2.0,0.0,0.0,0.0,2.00491,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1508373,105.68,116.681,97.4189,70.7698,55.055,102.744,65.5777,82.112,147.389,71.5547,67.6825,86.7004,44.1889,76.1444,54.6683,88.903,56.3889,53.1319,58.5198,104.608,63.5057,87.9288,43.9205,49.6496,177.991,173.322,53.1195,77.1235,123.477,32.3111,48.7255,56.8711,56.6973,21.5877,79.3674,454.379,121.989,109.518,152.682,94.0309,46.7921,71.7932,89.2346,60.7673,99.3329,110.435,15.4932,84.58,180.953,100.983,41.0752,313.696,88.7976,35.7424,87.3863,104.951,72.1054,73.7246,58.0291,223.92,80.2032,95.702,48.3339,22.1769,73.525,86.0835,38.8813,67.3786,73.0346,144.557,85.2068,1314.23,82.1226,10.9486
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1184235,66.3855,25.2148,16.8434,2.37412,5.3563,22.2451,18.6819,28.0453,8.1405,6.82197,24.3669,19.2865,22.7592,28.8993,16.8964,4.96399,25.4001,27.5915,14.4168,2.20375,13.0247,7.9762,11.7481,9.70154,30.5177,67.5317,12.5065,18.3795,32.9945,15.5543,7.35227,3.61501,5.76294,8.45258,7.67995,60.1877,0.0,11.619,25.7806,40.4437,8.91112,6.05128,18.0972,6.9962,31.5169,6.52598,8.60245,29.4495,92.6479,18.4048,3.11465,52.6779,11.6121,0.0,34.6229,24.9987,13.4307,13.4006,15.4862,59.078,18.7006,18.5189,8.15735,15.6841,4.25642,28.7592,8.75184,12.8754,12.529,32.5153,20.5482,300.335,10.2499,3.39584
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_214237,2.12693,0.0,0.0,0.0,3.12672,0.0,0.0,1.03416,2.23234,0.0,1.06484,1.07545,12.847,3.15433,0.0,0.0,0.0,0.0,0.0,1.17649,0.0,0.0,2.12185,2.14872,1.06062,3.23664,1.04172,1.04224,2.17459,3.2508,1.0558,1.02759,0.0,0.0,1.0841,3.24279,0.0,0.0,0.0,0.0,0.0,2.12636,1.04709,6.34939,0.0,1.09101,2.08634,1.04792,0.0,1.06893,2.12468,7.25182,1.08564,0.0,1.05415,2.09142,0.0,0.0,3.0775,0.0,4.16118,0.0,1.03732,0.0,0.0,2.20314,5.23297,0.0,2.08963,0.0,0.0,1.04748,0.0,1.01468
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_758365,12.5796,1.18146,16.7069,17.769,8.89912,18.3734,18.8483,6.38108,14.445,9.60225,11.1775,16.5771,13.7514,6.8437,4.09307,10.5504,4.67907,7.09508,6.92155,20.393,8.33127,5.34632,8.87206,9.25935,17.3318,28.7048,5.2015,10.29,13.5099,3.96301,8.51015,9.32016,1.5325,2.57063,1.27222,65.5879,5.04436,19.6475,20.2469,12.0877,14.4095,6.30519,6.06041,2.52694,20.8236,17.9523,8.51408,12.8959,15.5156,13.936,0.0,53.901,12.7608,1.86967,8.84414,11.8595,7.49156,16.6899,6.79848,2.59203,25.2326,9.08564,9.72985,8.95175,17.1516,20.717,7.94873,12.3282,10.3956,12.3449,7.407,181.114,14.2714,21.6644
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_665338,61.8273,128.181,136.363,86.22,75.2307,98.4461,153.093,92.8343,101.087,85.0932,111.936,88.0527,83.3005,58.5921,54.0518,107.986,19.9685,62.5483,74.2991,151.915,63.9003,76.0824,44.3031,46.0506,142.412,183.294,47.903,97.9608,153.713,48.1404,32.0031,68.2963,41.1105,15.1729,64.9431,461.053,37.9461,171.875,116.967,89.8076,85.724,88.7661,64.5318,34.4353,115.015,151.921,25.6989,106.82,128.009,125.104,51.0692,321.986,115.695,31.7283,72.861,77.2841,62.3479,97.0657,92.1408,86.5539,116.881,66.1681,50.481,25.6518,91.5119,85.0831,54.205,85.0926,60.0447,120.151,122.603,1167.92,95.7611,108.259
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_731856,3.40603,5.26739,4.27837,6.17631,2.20796,0.0,0.0,8.68335e-05,1.03346,1.10322,0.0,9.44789,5.6844,10.5632,0.0,2.25758,0.0,0.0,3.48143,0.0,0.528841,0.0,0.0,4.86951,0.0,1.12379,2.13686,0.0,0.0,1.17124,0.0,3.28335,0.0,0.00964021,0.0,7.69367,0.0,1.07752,2.93371,0.55755,0.0,2.08863,7.41743,2.66427,0.56171,6.37211,0.0,7.10174,4.53971,0.0,0.574293,7.46198,3.01157,0.0,0.0,0.0,0.0,1.11703,2.63807,0.0,0.0,1.07595,1.69306,0.0,1.2937,0.555765,2.09938,1.02381,0.0,1.62011,8.63022,0.588881,1.2761,0.560206
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_769290,0.0,0.0,0.0,1.03685,5.6383e-08,0.0,0.0,4.80672,0.0,4.10803,0.0,4.04815,1.20474,0.0,0.0,0.0,0.0,2.04639,0.0,3.50363e-06,1.73649e-07,17.7237,0.0,0.0,0.0,0.0,0.0,2.84802e-08,80.3292,0.0,0.0,4.25084,1.00887,2.07118,1.12415,11.133,0.0,12.8561,0.0,0.0,0.0,3.47693e-05,0.0,0.0,1.02653,2.14963,3.03438,2.06187,0.0,0.0,1.10392,1.58637,0.0,0.0,0.0,0.0,0.000269177,0.0,0.0,0.0,5.23391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01327,1.97465e-07,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_879058,30.161,20.9111,13.605,17.8131,9.75396,18.4118,10.8975,32.4417,34.7032,18.4523,13.9944,14.8212,16.3648,14.9737,28.3972,28.5612,13.2349,22.9926,12.7465,42.2102,27.4298,25.5667,18.8174,6.52151,56.4708,65.5566,16.9925,22.3645,37.8554,5.03767,11.7825,10.996,8.33301,3.85503,18.2945,87.1313,15.0081,24.0007,23.8625,29.9914,18.5598,13.3786,26.7898,14.3089,20.4878,21.576,2.24362,9.93297,33.2766,42.5868,4.62547,59.3312,18.6532,0.0,23.2208,21.9406,25.6458,24.9426,21.9156,24.1275,19.8689,40.3142,7.70081,9.72998,21.289,26.3166,8.45215,22.4887,12.8186,31.6746,22.2395,256.728,16.181,37.1436
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_715298,0.0,0.0,3.11135,0.0,1.02983,0.0,0.0,0.0,0.0,1.04748,0.0,3.16612,2.12323,0.0,1.04361,1.03957,0.0,2.08536,1.06664,0.0,1.02308,0.0,0.0,3.61091,2.0598,0.0,0.0,0.0,4.26914,0.0,0.0,0.0,0.0,0.0,1.02839,0.0,0.0,1.03985,4.34011,0.0,0.0,0.0,1.03664,5.2008,1.02818,5.27432,1.04583,0.0,0.0,0.0,0.0,0.0,8.44287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14503,0.0,0.0,4.22948,1.03945,0.0,1.04736,1.0,1.05514,2.14901,3.1931,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1786201,2.31253,11.3573,9.59891,2.8687,6.70193,3.10161,6.79553,8.01768,14.6519,0.0,0.0,11.7292,8.82619,19.7375,0.0,0.0,4.65681,0.0,0.0,6.17618,0.0,0.0,3.01278,12.1084,9.71469,0.0,8.93086,0.0,5.79633,3.20616,0.0,0.0,2.84011,2.36426,6.46496,32.1521,3.58804,5.59256,19.5294,9.91918,4.08861,14.5297,0.0,10.1495,3.54496,3.57244,0.0,8.18764,0.0,5.44577,0.0,18.5134,10.0301,0.0,2.51668,0.0,14.38,0.0,5.25562,21.3608,10.2172,15.0559,0.0,0.0,10.2634,12.1151,2.42792,10.5189,0.0,0.0,11.2169,91.9666,0.0,0.0
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1133817,0.0,0.0,2.10655,0.0,0.0,0.0,0.0,0.0,3.11412,0.0,0.0,1.06858,0.0,0.0,1.06203,0.0,0.0,0.0,2.14398,0.0,1.01104,1.03065,0.0,0.0,1.06948,2.08213,0.0,0.0,1.11334,0.0,0.0,0.0,0.0,0.0,0.0,85.3665,0.0,0.0,0.0,0.0,2.17533,1.06337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08623,0.0,0.0,2.07568,0.0,0.0,0.0,0.0,0.0,1.03219,0.0,0.0,1.06385,2.15827,0.0,0.0,0.0,1.06268,0.0,1.08605,0.0,0.0,0.0
DM_I_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_460180,33.7387,43.0923,35.1054,17.1371,22.7419,5.27232,53.3614,31.5576,45.6571,24.057,44.4447,31.2539,33.476,21.3554,26.8176,28.0945,17.0032,19.8317,27.7003,40.644,14.6391,32.3604,16.4017,22.2425,61.5399,65.59,21.4013,48.0941,67.1816,14.5133,23.5603,38.166,11.1661,9.94399,27.2518,173.592,26.8493,65.7009,45.8965,57.363,24.5844,33.8725,52.5412,20.8492,34.3964,58.5428,8.69601,45.4691,54.2602,49.8092,11.0629,143.705,38.0063,9.87232,22.7954,27.6483,34.3721,30.683,19.6657,68.0177,51.4014,29.5602,20.8388,7.71165,43.0139,42.2305,25.4627,50.3323,13.9885,42.3723,60.6904,423.734,41.8648,35.7585
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1660763,5.28043,13.2481,4.5157,3.45099e-06,10.4956,0.596166,5.27208,18.1422,0.0,0.0,9.92489,0.00985381,0.0,4.73253,0.74426,0.0,6.44857,3.18322,0.0,0.0,17.3099,0.0,0.0,0.0,17.1904,0.0,5.52929,0.0,22.1983,8.21789,5.84577,15.7777,1.41093,1.32335,7.2598,41.0212,8.87338,17.2878,9.61804,6.00145,10.5949,0.0,5.39245,10.4661,0.0,5.43377,14.2935,0.0,0.0,3.8083,0.0,30.0438,5.82936,1.23137,11.157,11.5179,0.0,12.1347,2.97098,21.4066,3.4177,17.0709,2.90461,2.27187,0.0,8.70514,1.73009,15.8811,12.1957,9.24721,4.66502,19.245,4.82196,23.0705
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_790775,3.69685,10.3691,15.2138,19.5511,1.19044,6.58164,15.7282,12.6246,7.12721,2.3329,8.53546,16.0363,7.63842,10.6582,7.6924,10.3037,15.988,2.54928,14.1353,23.2927,11.8974,8.00966,7.58365,8.81515,11.8273,20.4351,2.67786,8.5951,11.3951,5.0426,10.5192,6.11695,6.11757,2.54563,7.11664,50.5546,8.25117,19.7077,9.02367,9.93196,7.02459,8.16592,8.51284,10.0278,8.62452,5.07422,2.55402,15.0123,11.694,12.8296,7.22851,36.1984,6.01835,2.4235,5.94182,2.39874,3.853,7.59181,7.47987,35.5875,11.3273,6.24228,7.47796,6.1701,12.3483,14.1007,7.88607,13.8611,15.2646,13.9705,9.28224,114.962,5.00952,13.9838
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1241548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09475,0.0,0.0,0.0,0.0,0.0,1.10636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1171143,60.4511,45.2882,93.2045,59.3513,42.6669,67.8106,74.7549,73.4168,71.2804,56.7915,67.218,49.2301,65.5909,48.6483,51.1742,53.8578,41.924,57.7917,31.1258,82.9574,48.3692,38.6668,34.2233,30.5378,135.401,132.024,40.616,84.8894,117.931,28.7324,39.5071,46.5708,32.6707,9.25188,64.675,310.062,28.1709,108.766,104.82,84.4248,46.8568,51.5307,44.7225,32.7374,64.286,90.8616,28.6838,77.4901,71.643,78.9533,50.3403,215.358,60.3453,18.3247,59.8252,61.6615,81.362,84.2807,44.5971,129.392,81.2253,52.2586,26.4966,48.8415,56.7255,65.5232,42.6671,70.6083,43.26,106.207,78.4317,943.047,49.0364,39.939
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_657049,26.0141,40.5207,30.101,22.7774,22.7504,22.1428,31.9222,30.5737,31.9862,24.1316,31.1537,20.43,39.8624,27.4944,12.3564,22.55,18.3859,16.6353,23.3438,38.1741,20.1849,19.7835,10.3527,10.5529,48.5403,62.0722,14.3452,48.042,49.3302,8.19924,15.4755,25.3254,16.7724,0.0,19.6019,143.185,15.6287,52.6746,35.6736,21.6779,25.6679,30.9617,16.3647,18.3945,34.9698,42.4405,14.6486,39.4241,33.2207,39.4823,14.9532,98.3259,43.4788,9.15013,19.3998,40.3745,24.8577,22.9876,29.5011,82.1283,21.0616,24.7091,9.37652,17.7225,24.4815,37.711,17.4206,30.6044,30.8671,46.8501,23.662,393.262,31.5983,36.112
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1317194,2.40717,0.0,0.0,1.05849,8.55169,0.0,0.0,1.10655,1.10955,6.42099,3.37786,6.96697,3.49015,0.0,3.22877,0.0,1.19526,5.62566,0.0,0.0,1.04573,0.0,0.0,8.31011,3.26177,1.0556,0.0,1.20707,3.3559,3.22529,1.14454,0.0,1.07948,1.05849,0.0,8.57148,0.0,4.34424,2.24646,2.23309,0.0,18.0559,3.25715,8.4124,2.50432,4.35788,0.0,1.44089,0.0,7.25219,4.75085,8.61488,0.0,3.21664,0.0,0.0,0.0,0.0,2.13189,0.0,5.71342,0.0,0.0,2.97542,1.07414,0.0,3.30722,0.0,2.65012,3.4663,0.0,4.77,0.0,1.04285
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_780268,71.9408,59.5091,46.1651,36.0943,14.2639,29.9191,75.545,52.3988,59.9882,35.8529,55.1474,45.2551,56.4101,64.1486,22.9668,56.4269,35.9513,24.1116,47.4251,73.5101,34.8839,41.5413,12.8973,28.7176,81.455,116.403,28.6359,34.2805,59.1972,16.0043,21.0429,36.8163,22.9015,3.39654,33.9736,194.63,46.5453,63.542,61.8275,44.3269,32.1876,42.3097,29.2043,25.5615,60.4276,83.2389,12.049,53.9487,80.7904,48.4634,19.2641,147.257,21.7616,16.0368,27.0827,36.8138,26.0283,44.3678,25.5052,91.5621,36.8659,46.1137,36.8948,47.7399,11.4597,46.0862,42.272,37.6218,25.1595,92.1333,41.2626,550.766,54.7172,17.7679
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1358919,20.1096,2.13481,27.4417,5.16292,0.0,0.0432605,0.0,0.0,0.0,2.09496,2.09533,4.27461,0.0,0.0,0.0,0.0,0.0,1.04268,0.0,0.0,0.0,0.0,1.11304,3.28427,0.0,0.0,0.0,0.0,15.5237,1.04511,3.08693,10.5944,0.0,0.0,0.0,0.0,0.0,2.10905,7.44175,0.0,0.0,0.0,0.0,3.12048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6643,4.07468,2.18925,3.2005,15.0294,1.17375,3.16453,0.0,4.52888,2.1242,1.64318,0.0,0.0,6.51273,0.0,0.0,4.25502,36.2652,6.3862,0.0,0.0,0.0
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_6632,86.308,61.5907,18.6738,42.9567,46.3864,85.4441,63.3226,82.5711,44.8407,33.7583,72.5932,69.6573,73.3234,52.8577,36.0898,39.5266,26.202,38.8457,53.4951,58.8164,44.9151,43.5905,40.4325,28.3604,49.7343,171.35,38.8262,75.3159,69.5617,14.4587,32.5574,73.7094,44.4075,14.7535,38.5994,292.352,68.7733,59.4574,89.9222,63.016,46.2508,64.0044,45.7675,21.7462,67.9464,97.1122,27.9627,29.6324,83.9524,59.2664,27.0227,229.267,53.7166,25.2827,36.3492,34.9078,37.4239,50.8261,36.2964,85.9025,59.2756,59.0055,21.9346,19.7219,50.7556,54.5312,28.3966,33.9525,66.0037,64.8057,67.8895,678.058,42.2558,106.3
