target_id,DM_I_24H_2,LB_NO_0H_1,DM_NI_24H_2,LB_I_48H_3,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,DM_NI_48H_4,DM_I_48H_4,LB_NI_6H_4,LB_NI_9H_4,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_3H_1,DM_NI_48H_5,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_6H_5,LB_NI_9H_5,DM_I_48H_5,LB_NI_24H_2,LB_NI_48H_4,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_I_6H_1,LB_I_9H_1,LB_NI_3H_2,LB_NI_24H_1,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NO_0H_5,LB_NI_48H_1,DM_NI_48H_1,LB_NI_3H_5,LB_I_3H_2,DM_I_48H_1,LB_NI_9H_1,LB_NI_6H_1,LB_NO_0H_4,LB_NI_6H_2,LB_NI_9H_2,LB_I_3H_1,DM_I_48H_2,DM_NI_48H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_48H_3,LB_NI_24H_5,LB_NI_6H_3,LB_NI_9H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,DM_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_48H_2,LB_NI_24H_4
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_649498,12.0707,31.4997,10.3494,24.4554,19.0274,24.014,24.1264,22.0342,33.1271,19.8648,76.0445,52.1145,46.1859,15.0614,36.3758,26.151,38.6821,21.0372,11.0252,25.0284,23.4359,17.2451,29.8205,5.0157,23.0337,7.59673,33.1208,24.0249,18.0548,14.3213,17.3288,18.0495,21.0837,19.4533,36.0372,26.716,12.848,31.3286,18.4427,37.0701,31.8036,18.5892,50.6965,8.22235,16.0937,4.07105,11.461,29.0295,9.01361,84.409,28.061,17.0192,25.6684,15.009,18.0611,36.1195,23.253,38.027,38.2843,28.0646,33.1425,40.1309,35.1098,25.5231,12.0075,33.0549,31.0474,14.0248,14.0744,24.1722,18.0508,13.3452,21.1013,19.0172
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_669019,7.08878,48.1925,7.51416,34.1832,15.0397,38.0452,19.119,10.0156,25.1473,7.02576,43.0311,42.17,47.2326,11.0573,20.2527,31.1891,39.187,20.0428,7.5688,27.0402,15.2987,29.0745,29.9566,6.02444,10.0263,13.133,30.245,47.2144,13.07,8.36074,23.6198,26.8703,21.0955,13.0607,27.0684,35.8083,11.0245,34.4119,12.3015,36.127,26.6394,7.08387,33.1376,5.03166,30.2417,3.06115,10.2615,13.0439,15.0515,77.4908,22.1244,16.0181,22.069,78.3216,16.0702,20.0718,21.0685,35.0248,51.5128,24.0974,21.3429,22.1674,18.0895,21.493,16.0184,36.2734,34.0627,20.0608,22.1286,7.55674,9.07433,15.0755,29.4757,81.2352
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_819109,27.1206,142.99,10.6303,51.2087,41.0552,66.1335,41.2082,41.1925,56.6946,37.8096,147.314,74.3072,68.2632,32.1412,50.341,44.8108,69.6218,48.0218,25.4347,46.7306,39.378,58.2133,59.6223,350.33,39.0964,15.5682,62.3695,61.9596,39.4873,34.4235,47.8203,39.9617,50.3529,28.5575,47.1232,62.1264,14.3342,68.8205,25.4323,100.854,69.0826,61.7955,95.5905,26.7946,39.7204,3.21494,42.9864,43.6726,28.8935,216.407,32.5455,38.001,52.7717,44.1126,57.6519,59.8696,54.2037,55.7128,73.1298,53.9286,52.226,69.3602,66.5188,49.5034,44.4201,47.0851,48.1013,32.7582,25.3677,21.0395,40.5599,31.6066,51.4157,34.1061
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_894020,15.06,329.41,6.01685,35.2553,13.8142,21.0672,12.0193,10.0172,19.0653,8.03157,50.0415,26.1081,22.0727,10.0251,9.11387,15.0427,20.0472,33.1986,40.5036,11.0251,13.2442,21.0358,25.6665,4.03354,28.8177,10.1486,42.2906,19.5768,16.1024,21.1896,36.7195,15.7438,8.02759,10.0673,24.0519,71.1048,8.77871,19.1462,6.80929,33.0747,26.8924,21.2107,34.0541,6.00622,9.08793,11.3612,8.1793,19.0303,4.80698,58.3833,28.1094,23.0335,21.942,15.0257,16.037,17.047,20.0562,27.0221,24.077,14.0644,15.1754,31.1046,14.1787,15.1988,13.008,17.0856,196.632,10.0309,10.0941,3.55812,12.0342,10.069,19.1377,3.20281
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_747899,18.1442,62.4191,5.36154,44.1394,27.2052,39.5254,40.7681,19.0296,57.3358,30.0831,73.0527,46.15,60.6866,19.8944,36.0457,63.2817,73.7722,35.062,23.4088,33.0491,53.0173,30.0559,40.6438,4.01629,31.0814,25.2558,59.4385,29.4954,20.0907,33.3906,28.9707,20.4562,50.2273,24.3659,34.0647,49.442,9.02002,41.4708,19.3287,60.1508,75.6122,33.9805,49.4938,18.0321,25.1874,2.04077,18.5986,27.0358,8.02207,195.338,37.2046,35.0395,36.8924,34.1252,38.0322,39.1295,42.6124,36.0256,38.3714,25.0926,33.5275,36.1395,30.8934,34.7713,20.023,41.3114,37.0682,26.0558,22.1286,22.7671,24.3745,26.1053,28.4406,22.0639
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_838254,64.0,185.0,42.0,142.0,88.0,107.0,73.0,76.0,163.0,79.0,319.0,162.0,166.0,72.0,98.0,127.0,162.0,93.0,56.0,99.0,122.0,95.0,150.0,25.0,137.0,72.0,161.0,121.0,80.0,62.0,136.0,90.0,122.0,66.0,140.0,120.0,37.0,122.0,49.0,185.0,98.0,135.0,163.0,54.0,63.0,8.0,84.0,121.0,46.0,427.0,98.0,90.0,109.0,104.0,120.0,157.0,113.0,120.0,141.0,94.0,114.0,112.0,116.0,99.0,86.0,115.0,156.0,105.0,64.0,52.0,72.0,77.0,93.0,75.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1135980,16.3993,42.2042,5.76311,27.9138,25.0039,31.9765,21.3144,21.5919,55.3153,25.2956,54.6614,60.2911,32.3126,19.0791,32.0872,50.9601,26.6953,33.6503,11.3943,31.9278,30.38,36.6415,19.1007,4.28761,26.5625,13.0529,47.6709,28.0501,27.1895,18.4162,23.4845,14.9624,35.1513,22.6435,46.8103,42.4438,11.1327,28.8285,17.7207,66.9867,26.4288,30.4785,41.947,9.03725,22.2781,2.01325,18.4855,29.2599,15.3724,100.754,24.4486,27.1164,25.9463,24.3534,26.5558,30.1411,25.6457,40.3731,32.2563,32.8033,28.5277,39.8159,33.158,25.3854,22.658,29.5401,32.9888,30.9368,12.8426,20.2876,21.4784,18.2505,30.64,22.0726
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1226999,36.0,123.0,25.0,70.0,57.0,67.0,50.0,50.0,88.0,35.0,136.0,78.0,76.0,44.0,54.0,81.0,110.0,54.0,42.0,76.0,65.0,62.0,94.0,13.0,60.0,31.0,84.0,52.0,48.0,41.0,62.0,36.0,78.0,36.0,100.0,79.0,15.0,70.0,36.0,84.0,65.0,74.0,81.0,25.0,30.0,5.0,38.0,101.0,31.0,225.0,47.0,56.0,73.0,60.0,70.0,81.0,60.0,68.0,76.0,44.0,67.0,62.0,68.0,62.0,44.0,63.0,43.0,50.0,41.0,21.0,48.0,40.0,61.0,50.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_688820,16.0535,111.124,8.00872,40.1032,24.0186,21.0063,25.0043,14.3416,36.257,34.067,118.384,41.9209,43.0593,19.7055,32.0362,41.1834,65.1142,32.293,21.0307,41.2794,28.4989,23.0206,36.9847,3.00157,30.0231,19.1027,52.5873,34.9955,29.0545,23.1224,38.1192,35.3438,21.0735,30.0972,39.2429,41.4657,11.4534,43.243,14.6241,62.476,38.2636,45.2269,53.2931,13.0135,15.2958,9.36015,26.063,31.0289,15.014,119.071,36.0784,31.4716,34.2868,18.0193,31.0823,28.0346,20.0147,34.0066,49.0595,28.0544,18.2522,27.1113,34.0497,29.1066,25.6446,28.0144,44.0549,29.2049,20.0576,14.1005,25.0509,28.0652,23.0802,27.7865
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_807921,24.7732,62.6668,6.16887,28.5199,17.8978,20.9183,21.8331,9.04069,22.6059,11.9277,47.47,20.7432,37.0062,16.8116,20.3901,21.0616,28.1715,16.9482,13.3818,28.5539,30.9418,11.4672,16.5183,1.57355,28.9764,15.3728,29.9194,17.3484,28.784,19.0414,25.6401,24.2627,42.195,11.8683,12.2929,29.0384,8.50358,21.8712,5.85688,26.5936,26.1854,28.2996,21.0341,3.00177,12.1258,6.90999,19.4895,25.3524,5.41058,73.67,26.9876,24.035,13.4709,14.351,21.6106,27.4096,16.7836,37.7709,25.824,22.7901,26.8838,14.5958,21.3575,21.1877,14.7888,28.984,31.4161,16.4808,11.4928,8.5863,22.8357,14.0089,20.2809,8.60685
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_771651,2.02837,17.49,3.15448,42.5737,10.0265,13.0641,5.09285,5.47754,17.116,12.0442,16.0116,5.02346,17.5553,1.0312,5.45216,3.12134,34.6331,31.3156,11.8516,11.0164,2.06312,27.7689,1.07064,0.0,1.05884,7.57835,37.2708,12.7803,4.30384,9.3082,2.17314,1.08107,6.02727,5.11879,8.18755,12.6098,3.28213,5.32557,11.1555,40.1847,6.23245,14.6015,26.9218,3.15021,19.8193,1.29925e-08,3.16047,8.02699,3.61089,28.5684,5.32805,17.3322,79.0422,9.03711,33.5164,7.55659,13.4344,9.00639,14.4882,5.02411,6.21425,1.02093,4.09656,2.13034,2.23128,2.00612,5.01133,2.09778,6.14081,4.43501,0.0,9.55147,16.2983,3.54529
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1224285,35.6369,257.797,20.6123,124.049,86.5821,90.4742,88.0284,68.8876,132.992,66.3568,205.439,154.186,123.792,55.4742,91.0272,90.2806,143.63,117.031,70.4386,106.246,68.8555,99.9202,113.127,496.075,90.0898,51.6877,136.252,119.792,93.945,80.4231,95.9042,68.1568,115.995,59.5778,110.609,107.4,31.7922,108.924,69.9529,174.033,112.613,132.213,153.346,37.7771,68.9922,12.5137,89.143,103.762,39.6843,422.189,63.2417,99.2144,100.668,68.8591,87.2971,116.609,102.746,124.948,117.967,94.847,106.556,117.756,98.5346,86.848,51.8682,72.1596,137.017,72.5559,62.4019,42.754,67.62,51.0619,91.6835,60.7634
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_759022,0.0,25.4034,0.0,0.0,0.0,2.06092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15157,0.193826,0.0,0.0,1.02565,0.0,0.0,1.03396,0.0,6.53322,4.27176,0.0,2.41959,9.06386,3.28206,1.64049,4.28886,1.13941,0.0,2.18773,0.0,0.0,0.0,0.0,1.05392,0.103427,3.11152,0.740329,0.0,0.0,0.0,0.0,2.09275,40.0947,9.55456,0.0,0.0,2.01286,0.0,0.0,0.0,0.0,4.17784,1.15573,0.0,11.1203,0.0,0.0,0.0,26.4007,0.0,2.38659,2.02516,1.05382,0.0,1.01573,0.0,0.000201825
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1067617,0.0,25.2948,0.0,2.17051,0.0,2.05869,1.00902,0.0,0.0,0.0,0.0,0.0,3.02068,0.0,0.0,0.0,0.00153214,0.817942,0.0,0.0,1.0314,2.38725,1.13011,0.0,0.0,0.0,7.19091,0.0,0.0,0.0,3.26874,5.19012,4.30192,0.0,2.0147,2.22149,0.0,0.0,0.0,0.0,1.06489,2.51286,0.0,0.263324,0.0,1.19003,0.0,0.0,2.68858,24.8156,9.62338,0.0,0.0,0.0,1.04086,0.0,0.0,0.0,3.05081,0.0,0.0,3.04834,0.0,0.0,0.0,0.0,0.0,0.0,1.02736,0.0,1.13098,3.2106,0.0,1.05107
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_556802,9.07601,28.3851,5.01139,14.0688,12.1121,16.0805,11.0397,6.58609,15.1645,6.05412,37.0356,18.1576,27.1825,8.0417,18.3086,23.088,22.1516,14.0333,42.9398,9.00984,13.2784,34.8267,16.3566,0.0,11.0528,4.51501,19.687,12.4906,17.0342,6.04257,13.0592,13.8908,12.0517,11.0936,28.1358,31.6381,3.25484,11.5016,10.1545,14.0538,12.0647,19.4467,26.1431,8.03672,9.44018,0.0,12.1603,10.0425,9.74499,32.0313,12.0367,9.50353,18.5628,12.0659,13.0858,21.1217,15.1838,16.0498,17.0929,23.2997,19.2897,24.2042,13.0689,30.0467,4.4604,5.04683,18.0634,6.02491,8.06775,6.2713,13.8101,13.1921,14.1582,11.0391
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1318340,12.5104,69.2694,15.1702,39.6927,14.0212,23.0736,31.0498,27.6558,45.2561,22.4822,50.7792,72.3283,48.3278,12.0301,28.8448,21.437,42.2275,23.6088,62.2531,25.4969,44.5684,22.4655,56.3147,159.515,20.0259,14.7694,30.3276,32.5502,37.948,25.706,44.8911,21.7226,33.1138,24.5142,47.6761,63.4646,12.9949,53.3065,24.8659,43.424,32.3154,42.2071,55.0832,6.6726,33.9517,5.26279,24.3803,38.0607,17.4529,137.4,20.0781,27.0394,25.2129,25.7624,39.3001,41.1134,33.8935,31.3992,35.5008,19.4695,25.4807,74.865,41.6839,29.3843,18.0111,24.1208,27.0871,42.443,27.3472,24.3542,16.6479,28.2857,19.3811,19.06
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1132071,26.0482,132.733,21.0229,52.1799,48.3213,37.4762,39.5455,34.0546,63.12,62.3366,143.105,60.1306,74.9384,41.0639,43.0729,58.1059,125.691,54.0331,41.3061,49.0333,54.9238,40.0201,64.7122,10.0192,48.0294,26.7121,94.1344,53.0555,38.1222,44.4008,76.153,29.0424,39.1682,22.3127,53.0577,121.288,16.0953,38.3222,24.3986,94.2525,67.3611,74.4546,86.8391,21.0218,24.0613,6.06329,61.1849,55.114,31.0452,324.534,43.0878,29.0222,93.2734,35.0554,41.055,69.1303,43.5498,44.0133,53.1226,56.1198,64.1305,49.0844,58.061,44.4087,30.0063,43.0574,48.0535,48.0902,29.2099,25.4416,35.3638,25.14,67.99,47.0508
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_650588,6.05067,21.7693,14.617,7.2646,9.0566,10.0503,6.09513,7.69459,12.14,3.10488,18.0551,21.2051,10.3318,6.3375,11.1077,23.7972,44.2105,2.16135,4.88247,14.0153,30.2591,11.3703,9.82602,1.01223,13.8029,7.77205,9.64786,7.38264,8.74737,1.12333,8.81564,11.3138,13.0561,6.42434,14.3636,37.6632,4.51871,8.68332,1.47613,20.0769,7.64265,18.0874,22.7263,4.17942,22.8283,3.98617,1.04001,11.0545,16.84,29.9586,18.3425,20.4925,23.7672,6.03857,15.2373,17.27,18.3279,7.00753,17.5222,6.06262,8.58769,8.27652,12.2866,30.6813,10.0483,11.1106,9.03367,11.0787,5.13092,3.24677,2.25908,5.48976,9.10168,9.4551
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_904680,19.4605,93.4001,12.007,22.1256,34.5454,29.8264,13.3,42.8774,36.1367,16.9318,89.533,46.3478,29.6909,13.0498,16.7753,39.1027,50.5548,25.058,34.0184,15.1429,22.9981,25.8544,40.2542,234.484,20.4627,18.2734,47.409,42.8767,25.9839,25.3415,19.5843,11.5904,41.9821,12.0589,20.1608,44.7592,8.45488,33.096,14.782,42.8687,43.04,39.8059,56.8149,16.851,12.0758,2.32021,19.3371,23.289,20.1533,149.441,23.1624,27.1378,27.7913,31.4045,30.5723,27.6479,42.2729,40.02,32.794,33.3445,24.847,25.7877,39.8238,34.115,14.6337,23.7477,32.969,28.4781,22.1866,17.5156,33.5235,22.3926,29.9048,11.6391
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1083089,15.0257,110.439,18.0196,40.5443,47.1208,49.0147,45.0142,30.0151,62.0863,53.0435,93.0117,87.0873,69.264,27.0421,53.0648,61.0923,52.0904,51.0312,34.0908,29.0197,46.7625,43.0216,63.685,12.0063,40.8688,21.1228,82.0535,38.5357,44.0715,37.0915,61.0608,37.0364,62.0425,25.1127,59.0348,41.4468,10.0127,40.2936,19.376,86.0439,48.0228,35.1836,75.0455,23.0238,19.3411,12.1071,27.0351,65.0454,24.035,164.152,44.0617,55.0752,47.6177,48.0201,43.0495,44.0588,44.0206,54.0163,74.0733,44.0503,37.0471,50.0862,46.0264,33.5791,43.4644,60.0309,81.0533,45.0207,29.0893,17.1184,38.0767,24.5661,45.1352,33.5357
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_85037,37.7635,227.191,16.3847,93.2086,83.8176,70.3976,66.5319,57.7193,73.4892,47.0781,114.744,129.149,101.216,42.1134,67.4671,41.4763,109.49,78.4872,49.988,67.9824,60.9737,52.9192,52.9616,688.644,49.1344,25.4471,119.202,113.923,86.1131,42.429,67.0426,51.7653,88.3689,38.9805,84.4547,85.8249,29.8294,82.9482,44.8835,158.242,80.7475,114.869,126.695,30.0376,34.543,6.38251,52.0579,53.3101,27.186,322.936,67.5143,43.3805,82.3053,48.5929,49.9893,119.867,81.5089,109.047,82.984,87.0779,65.5584,93.8439,69.23,71.7092,39.3143,40.2557,58.8495,52.2104,50.6184,31.4912,48.8597,35.879,62.7586,55.6955
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1005704,5.08648,37.5542,5.99294,20.4635,5.54502,9.46237,9.03252,11.0561,8.63586,11.8195,21.9723,8.07815,11.1571,10.7299,3.41105,10.0506,9.5718,8.15463,10.2129,4.03386,14.4284,11.0426,7.64246,3.40316,12.0683,6.04662,12.1609,9.6197,98.1351,11.2754,120.506,4.2741,8.36927,14.7467,9.17647,24.7215,3.03033,8.01337,24.0904,9.20549,6.62765,11.1794,21.601,3.73834,12.6923,0.0,7.34387,10.2222,2.62727,137.369,1.02477,34.5651,18.7184,7.65107,15.1091,10.0641,18.4375,5.00538,10.7611,12.5299,19.0677,16.985,11.0602,5.28375,1.00183,11.5832,3.09407,19.0944,2.73383,4.23273,1.8033,11.0348,5.85488,3.0387
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_973885,9.05451,68.4314,5.02222,35.783,34.0616,20.5637,14.1323,26.0405,36.2121,29.0803,86.0621,51.1123,42.1786,17.0696,33.3582,35.2134,44.5347,24.0425,19.5565,34.0506,39.763,19.0292,32.0653,5.02037,24.0534,15.1026,35.7242,33.4266,26.0792,9.07053,43.927,20.7075,46.2091,21.098,43.0444,23.9828,3.00667,35.371,17.3897,53.1127,28.1085,28.8354,57.1523,13.0232,15.0888,1.02038,15.3645,36.0366,20.3568,126.233,34.778,23.026,37.6165,19.062,24.0891,42.1394,26.0301,38.027,34.2962,26.7436,41.0043,34.1318,43.1768,48.0487,20.5533,26.0516,30.7705,25.284,17.0994,6.04305,19.0813,21.5802,23.1185,24.3085
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_806419,16.0623,50.3164,7.00763,38.1063,20.0183,32.0221,26.2697,17.0348,44.236,20.1251,83.0798,42.1963,32.1212,23.0595,35.7159,34.1077,56.6418,24.1913,29.1473,29.0197,34.4448,31.0818,22.8593,10.1073,21.4785,16.2635,47.2662,28.8807,88.3895,23.4352,43.3882,24.5237,27.1164,21.1198,20.042,34.8938,5.02979,38.4252,9.27801,53.1814,26.2175,42.2092,53.1286,11.0114,17.7934,2.0211,18.2282,34.0816,9.93186,124.76,26.0635,23.0434,30.8841,18.3198,26.111,37.0953,36.368,39.0118,36.3501,17.0784,22.2196,33.1206,40.8894,32.6597,22.0158,37.7622,20.0438,26.1342,40.7518,7.31134,19.061,19.3064,24.1617,17.0384
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1036604,21.4475,164.389,17.4182,53.0921,42.5283,47.6669,52.9964,47.463,44.0023,32.7598,123.003,100.623,81.8809,34.9458,48.8185,43.5123,82.447,63.2457,36.7413,53.8068,39.0421,54.0692,91.4428,534.738,31.3847,20.3692,81.5602,87.5842,69.7668,43.5487,72.2605,46.6174,48.434,30.7946,63.9071,88.9435,25.7348,64.5698,27.5545,94.3014,58.0081,88.6179,103.198,22.8077,26.4338,3.19218,35.4366,45.0075,24.072,252.865,38.8914,26.8769,42.2109,68.4657,52.1161,58.4308,55.7483,51.4708,79.9563,67.2257,44.0766,78.2738,43.6279,40.9999,40.3735,32.8622,79.637,33.4439,40.319,19.9696,36.8909,20.5111,43.5508,35.0842
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_224205,20.2941,49.3584,10.0718,21.0883,12.0553,48.3596,11.0224,10.0537,27.8684,30.3269,84.8419,32.89,28.7622,13.062,26.3708,38.2353,49.7665,19.0511,19.072,25.0571,26.6749,16.0617,24.4937,5.04709,18.059,15.0623,37.2743,21.4798,19.2191,28.1093,72.0268,15.2426,20.069,11.0673,26.4201,33.9343,4.57118,25.2927,23.1141,39.1326,29.5349,23.1159,40.125,13.1386,13.8657,3.1609,23.1743,22.0861,9.99131,90.6656,37.3967,40.0583,29.7149,22.0559,16.0538,25.1088,18.6132,22.043,36.1253,15.1025,14.2327,21.1235,30.6149,23.3135,10.0061,38.3756,19.5048,19.0756,20.2282,21.505,20.4268,20.5481,28.0549,14.066
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_707549,31.3677,97.9169,16.1388,66.6399,66.2662,35.0836,34.1542,52.1778,66.639,52.343,167.219,72.1823,84.3138,42.0875,41.3059,73.4326,83.3147,64.8192,42.4075,65.0721,56.0533,40.1046,51.7255,9.05066,49.0474,30.2369,95.5931,36.4435,43.1238,25.0471,55.0797,46.957,53.3412,32.2173,68.1366,61.6379,23.051,42.0932,31.516,112.402,50.1725,55.6903,83.3747,14.0145,26.1672,3.03037,28.8136,65.1824,34.5289,190.165,37.0867,54.0414,62.9981,41.3104,55.2566,78.1754,62.1425,66.1301,52.4655,47.478,55.7965,52.3502,52.3204,38.9091,46.0265,52.2101,48.1232,37.184,36.3616,26.2769,41.2019,31.3311,54.3673,40.0482
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_525271,31.1241,175.012,24.0674,51.1639,35.2174,46.0649,56.09,42.2202,56.1924,42.1658,81.025,69.2868,79.2611,24.0603,35.4428,44.1251,51.2482,45.0671,27.2505,39.089,57.0521,57.0571,73.7912,17.1426,30.0389,14.3103,68.1473,49.374,56.5762,19.1982,58.8054,38.1159,70.7013,16.9353,57.1233,48.5036,23.2378,53.5918,35.823,102.231,43.0023,117.586,71.113,16.0166,23.9252,10.6404,33.7396,49.0783,26.6959,207.007,56.2187,49.0685,63.1123,40.0685,35.052,78.2158,52.1462,55.1572,58.1861,42.0587,42.4911,64.277,59.3025,45.6725,28.9893,48.2417,56.1806,43.1328,19.1787,8.27414,52.3318,32.221,51.3697,28.0521
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_770514,14.6014,35.8374,11.4614,21.8024,12.372,14.1804,30.0361,10.8153,37.3901,16.0719,41.5557,38.3876,47.9871,16.0879,15.8705,20.427,29.6076,22.2563,17.233,20.6573,37.8261,19.9516,25.6101,4.4826,23.9642,10.5629,25.5106,19.1199,21.1927,14.7534,17.6309,15.9784,26.3513,18.3517,30.5188,40.348,7.85333,36.071,8.64492,53.1769,25.3738,35.5452,45.2877,6.65793,17.2074,2.04887,17.9432,34.9415,5.0548,103.801,18.2489,19.0277,15.1068,19.0607,31.0474,20.5993,26.0988,26.5187,28.9853,23.505,10.8389,26.4269,37.2798,25.6564,15.7757,15.7639,21.7836,21.2057,12.2138,6.35306,15.1932,13.8201,26.7965,29.1719
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_635947,26.8924,69.3116,13.9912,45.0831,21.7571,18.8384,100.149,27.9286,30.1221,16.0317,85.9882,76.4751,45.5763,10.7263,64.7513,42.8269,54.9146,31.3017,18.2739,55.6509,102.089,44.556,224.613,260.424,13.1666,28.6853,29.9559,39.1806,17.9361,13.248,29.7546,58.5756,31.4581,23.5566,36.8696,71.386,17.0061,28.7302,28.6674,61.358,28.4604,59.5446,82.248,14.9249,17.6281,1.26798,23.8733,29.8017,22.7665,174.857,23.4034,20.3922,28.1773,27.0948,25.8121,151.144,65.0187,28.7826,68.5579,39.2476,40.0023,46.4836,30.6321,44.0912,6.23935,27.8138,208.837,74.5019,15.6815,20.1191,16.7338,12.0024,21.0631,27.8316
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_937140,77.129,525.459,56.083,175.24,119.313,182.129,126.67,100.614,172.72,124.309,330.83,270.363,237.119,83.4059,179.37,131.904,242.364,157.404,89.544,134.787,136.477,140.809,137.015,1546.95,132.746,79.8963,241.668,254.299,206.619,96.5819,151.27,112.299,165.568,66.9325,159.913,188.676,70.6184,202.144,80.0688,341.152,183.173,227.688,287.296,60.9048,95.2063,22.7317,101.899,166.907,77.4286,738.893,119.462,177.471,204.535,138.237,143.192,194.938,193.161,166.081,135.825,178.713,170.913,221.493,196.35,129.998,114.144,134.573,236.06,133.076,104.982,63.6074,136.498,85.5716,149.911,131.046
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_755924,23.2241,105.319,22.6861,64.6553,34.3918,53.1803,45.8368,36.6078,49.9526,36.6027,146.343,56.3944,59.5914,18.9704,43.7371,43.5075,46.7098,46.6079,18.8928,30.4087,33.2478,42.8883,32.9058,160.741,38.6865,24.2608,59.9836,64.4473,41.5847,40.5557,33.5023,25.3665,56.7554,14.0819,46.5422,39.1521,21.6917,49.9869,21.5762,104.138,39.3576,59.8553,56.8083,15.2422,20.8573,5.02533,25.6595,40.7237,21.2003,177.948,39.5877,25.0364,58.2492,34.8074,43.2431,40.4379,46.393,61.2996,38.1367,63.1825,29.3178,74.2809,36.1874,26.4109,27.2471,42.5395,53.5152,39.3244,32.1843,18.3395,29.6057,23.8364,34.7604,28.5871
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1342240,24.1099,81.7366,12.0337,22.6993,26.109,16.3723,27.6915,23.1106,26.15,39.3869,79.6033,39.4027,39.6921,10.8443,30.4369,30.1657,37.6615,32.6673,11.109,51.9991,26.4885,29.9318,47.0694,3.02516,34.9434,14.1517,39.4833,25.5089,27.8692,21.4517,22.0797,15.8341,83.2863,19.0898,33.5772,40.7241,10.7065,27.3471,8.51203,43.4085,22.1036,33.7441,32.9672,3.25856,16.2201,8.33204,25.421,37.4061,10.1382,90.5391,21.9536,23.5806,40.9963,23.2912,26.569,93.115,23.0293,22.5106,28.2778,23.0238,21.73,30.2256,21.1209,31.9293,17.0104,11.0697,32.1475,22.568,9.10268,8.61267,18.2996,23.1149,27.2278,17.0708
