target_id,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_894020,1.04933,0.0,48.7256,0.0,0.0,0.0,11.4898,0.0,0.0,1.18489,2.13313,0.0,64.8334,0.0,0.0,0.0,0.0,0.0,0.0,1.14402,1.01345,4.63231,1.02979,0.0,0.0,0.0,1.02871,0.0,302.207,24.6922,0.0,0.0,0.0,4.09487,0.0,0.0,0.0,0.0,7.37958,0.0,1.10844,0.0,1.06694,0.0,186.728,0.0,2.03212,3.63407,0.0,0.0,0.0,5.16104,6.07044,3.06676,0.0,0.0,0.0,1.02408,0.0,1.02034,2.05549,1.09052,0.0,0.0,0.0,0.0,10.674,0.0,2.19014,14.2145,1.0156,0.0,0.0,4.14946
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_747899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84155e-08,0.0,0.0,0.000330117,0.0,0.0,0.0,9.81606e-08,0.0,0.0,0.0,0.0,0.0,25.8758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58523,0.0,2.02994,0.0,0.0,0.0,0.0,0.0,0.0,7.9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00316233,0.0,0.0,1.08162e-05,4.08936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0722,0.0,8.10599,0.0,0.0,0.0,0.0,0.0,90.0762,0.0,0.0,0.0,9.42382e-05,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_838254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1135980,3.1426,5.19879,7.31101,3.14539,7.61655,0.0,1.13002,0.0,1.05894,0.0,0.0,1.04812,1.91618,0.0,1.05484,1.05731,3.45488,3.13314,13.1725,4.17932,2.40107,0.0,0.0,0.0,0.0,0.0,2.18212,1.3769,0.0,2.19212,2.40767,0.0,0.0,0.0,0.575744,1.27155,0.0,2.08729,3.27021,0.0,0.0,0.0,0.0,0.0,1.2699,2.06798,4.78419,0.0,1.08091,4.33105,0.0,2.09706,1.05006,1.12005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60656,0.0,0.0,0.0,1.02631,1.01955,0.0,8.32444,1.04848,0.0,3.16162,0.0,3.05165
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1226999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_688820,2.01762,0.0,0.0,3.01064,0.0,0.0,0.0,1.28854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00701,0.0,0.000168113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2726,1.01242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65028,0.0,0.0,0.0,1.0045,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_807921,3.03288,0.0,4.85882,6.32227,0.0,0.0,0.0,0.0,0.0,4.32737,0.0,2.91125,0.0,1.02225,1.06555,1.16819,0.0,0.0,0.0,2.81631,0.0,0.0,0.0,0.0,0.0,1.10855,4.48056,2.49617,6.91555,3.04549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55469,2.1452,0.0,0.0,0.0,6.21952e-05,3.21557,0.0,0.0,0.0,0.0,1.61763,6.54511,1.55065,0.0,0.0,5.5984,0.0,0.0,3.54627e-06,0.0,3.78692,3.16348,0.0,0.0,0.0,0.0,0.0,0.59991,0.0,0.0,1.40555,3.05414,0.0,0.016488,0.0,10.0741
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_771651,0.0,5.21514,7.68689,3.08884,0.0,0.0,34.9797,9.50854,3.97889,1.27778,7.61331,1.30119e-06,0.0,6.24635,1.08813,1.18407,1.96423,1.22135,1.04544,0.0,25.2587,24.7664,1.042,0.00981417,0.0,0.0,6.09863,0.0,6.9404,34.1635,2.10358,0.0,2.07666,9.33801,1.60836,2.04281,0.0,4.2747,10.0667,6.67108,0.0,0.0,5.97474,0.0,0.0,1.03077,0.0,2.40127,4.23586,0.0,6.68528e-05,90.7707,3.22973,0.0,126.021,0.0,8.00619,8.45044,29.7078,2.09473,8.68395,0.0,0.0,16.0868,1.07845,1.23187,6.17947,1.1135,5.59122,24.0033,25.1661,1.38145,8.55186,30.4271
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1224285,28.6997,56.4168,49.5302,18.6982,73.3065,93.4152,67.8887,63.7022,55.5863,46.2897,49.2551,57.142,33.5836,30.0302,19.9093,37.9892,48.5488,31.6071,51.8357,39.1044,74.7587,66.7394,439.85,63.2436,58.5344,70.6926,62.5821,15.6036,159.138,67.2224,13.352,52.9949,42.6766,51.781,38.8983,33.2084,92.2438,77.1142,40.7552,33.8407,54.1276,31.9614,35.2614,32.7867,85.6193,42.6607,36.0433,25.378,33.7776,58.1875,40.5469,59.1825,32.1898,35.0046,40.471,60.2296,62.3695,62.1066,48.6347,57.2398,65.8053,52.7773,13.2652,41.4987,42.8703,24.3931,9.45362,54.463,236.578,103.333,99.8042,37.991,53.7865,66.5505
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_759022,3.18441,1.17435,3.11481,0.0,0.0,4.62061,5.90821,0.0,0.0,16.758,9.86388,4.06107,0.0,9.976,0.0,0.0,0.0,13.9747,0.0,1.22028,0.0,0.0,1.09529,0.0,0.0,0.0,0.0,0.0,27.7078,1.07213,0.0,0.0,0.0,2.75067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16644,29.6443,0.0,13.7044,0.0,1.19185,1.09008,11.6976,0.0,0.0,1.05193,9.43862,0.789009,0.0,0.0,0.0,0.0,6.39894,4.66573,1.19368e-08,0.0,0.0,0.0,2.42137,0.0,0.0,48.3282,2.24541,0.0,0.0,2.09109,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1067617,0.0,1.11992,3.77613,0.682101,0.0,4.55237,8.67522,0.0,0.0,15.5754,0.0,4.04763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29998,0.0,0.0,0.0,1.30253,0.0,0.0,2.21389,0.0,28.7469,1.59073,0.0,0.0,0.0,2.71108,1.23101,0.0,0.0,0.0,0.0,1.38822,43.8357,0.0,1.25273,0.0,0.0,0.0,4.40339,0.0,3.98722,3.64981,0.0,0.0,0.0,9.6842,31.5175,0.0,0.0,0.0,2.26691,0.0,3.48428,1.20665,0.0,0.0,1.5487,5.81811,1.78377,0.0,32.1151,0.0,0.0,0.0,2.35304,80.5636
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_556802,0.0,0.0,1.08403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1318340,0.113226,8.59923,52.8274,7.30532,8.10503,0.0,16.6344,8.12968,0.0,0.0,2.4871,0.0,0.0,5.76979,1.02586,0.0,9.34755,42.4197,0.0303465,2.28791,21.2822,0.00526478,155.147,20.0968,1.10732,0.00280316,5.63745,2.04772,7.68291e-06,6.15188,0.00485441,0.478359,0.0,0.0,0.0,7.9874,0.071043,14.5631,0.0,0.0,2.21687,0.0,2.72412,1.04806,3.07793,5.67876e-07,1.117e-05,18.3689,8.23763,32.5247,0.0,0.269792,0.0,0.0,0.0,0.0,0.021914,0.0,12.6092,0.0197918,0.0,0.0,0.115104,21.9372,0.0,2.658,0.0,7.47895,33.1535,10.9585,0.510361,0.0,0.971706,12.1703
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1132071,0.0,1.00835,66.474,1.01219,2.04773,0.0,20.1019,3.41814,3.02326,0.0,31.7203,26.1504,0.0,0.0,1.0144,6.14609,0.0,2.01577,3.00983,0.0,46.7989,4.00325,0.0,4.00932,0.0,0.0,1.91121,0.0,38.4704,3.01376,4.02011,0.0,3.1367,0.0,0.0,12.4401,0.0,1.02366,24.368,18.0795,4.50592,0.0,1.03779,2.02336,0.0,1.0076,2.19255,0.0,0.0,3.01325,0.0,42.371,0.0,2.02728,0.0,1.01004,0.0,0.0,1.01401,7.04552,5.10556,6.05079,10.0,2.01738,0.0,11.0141,0.0,23.9367,131.083,15.0815,1.01261,6.19825,17.4784,4.07611
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_650588,0.0,0.0,25.1282,0.0,1.42072,0.0,0.0,2.66234,5.4711,0.0,3.19954,1.27162,0.0,0.0,3.19692,0.0,2.6941,1.15551,4.46905e-08,13.946,43.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22476,0.0,3.08419,2.28464,1.05725,0.0,0.0,1.06082,0.0,0.0,0.0,6.83764,48.8913,0.0,0.0,1.09806,0.0,13.7044,0.0,0.0,2.18016,0.0,2.18746,30.3548,0.0,3.11879,6.70053e-06,4.39523,12.713,0.0,0.0,1.05369,1.07575,1.68645,0.0,18.5752,1.09117,26.5279,0.0,0.0,2.25286,7.59189,2.08098,0.0,0.0,26.9303
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_904680,5.43057,13.5671,23.6838,6.1468,19.875,39.729,23.0711,34.1448,7.5673,4.8178,8.60383,9.7835,1.87077,6.54416,6.75974,18.2861,10.7656,20.082,14.5579,9.15721,40.6179,13.2211,207.946,14.6418,21.5747,16.1492,13.3292,7.05306,57.747,2.1234,8.39732,30.7477,10.4581,11.8888,5.92172,7.28153,18.5693,13.1283,10.047,8.1528,18.7495,2.59843,10.097,1.83823,21.7134,21.9752,15.3146,13.4755,12.5732,15.4401,14.1453,18.0226,14.9641,6.90305,0.0,18.8733,27.2324,21.7178,6.78902,17.6439,9.58908,13.4077,11.1962,7.88353,6.14228,9.16511,2.59025,12.1028,99.3594,25.7094,13.6621,7.76517,19.4396,30.295
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1083089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77233,0.0,0.0,0.0,2.00113,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_85037,32.9312,57.8714,64.6856,19.6342,63.6242,74.385,90.0061,91.7996,59.6586,34.5632,36.0819,45.7864,41.5954,16.3769,24.7326,30.4823,53.2023,33.9324,59.1028,44.325,73.3657,60.492,627.11,37.654,22.1229,94.8447,78.2024,28.703,158.318,72.0483,13.4107,39.4641,61.0117,56.0748,43.5757,41.0044,95.87,55.1732,49.8036,38.24,40.1687,29.1213,38.2952,20.3583,46.6274,36.8818,42.8713,19.0828,23.661,76.5647,49.1331,62.1439,39.5004,55.5358,26.0985,81.8679,80.6335,91.0184,32.3783,63.3163,52.5194,60.536,23.7775,30.6607,38.092,20.9478,5.3357,46.2162,260.01,95.1029,128.691,33.7334,63.5674,84.8347
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1005704,0.0,2.38994,20.5445,1.04771,3.46207,0.769733,0.0,0.0,94.3445,0.0,1.1268,150.513,2.13131,6.11136,0.0,1.07828,1.39132e-07,0.0,0.0,0.0,1.05439,1.7443,0.0,0.0,0.0,0.0,0.0,0.0,19.6367,9.32909,4.46908,0.0,8.65548e-06,3.40934,2.32386,12.2549,0.0,1.87423,2.0689,0.0,0.0,0.0,0.0,0.0,2.03559,0.0,0.0,1.43686,2.16729,8.71618,0.0,11.5413,0.000470807,0.0,65.2925,0.0,12.238,0.0,5.56577,0.0,0.0,0.0,9.90701e-06,2.22114e-06,1.24141,0.0,0.0,0.0,3.20974,0.0,1.55272,27.1742,0.0,1.07178
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_973885,1.01925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01558,0.0,0.0,0.0,0.0,1.03769,0.0,3.05175,1.27461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11221,0.0,0.0,0.0,0.0,0.0,1.0216,0.0,0.00246317,1.01995,0.0,0.0,1.02046,1.03811,2.26803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02262,0.0,2.11628,0.0,0.0,0.0,0.0,0.0,0.0,3.70118,0.0,0.0,0.0,0.0,1.02925
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_806419,0.0,1.01897,3.15507,2.04802,0.0,0.0,2.06472,5.64554,50.8769,0.0,0.00105585,0.0,0.0,0.0,0.0,0.0,12.5778,0.0,0.0,0.000136226,0.0,0.0,1.03102,0.0,0.0,0.0,0.0,0.0,4.05398,0.0,0.0,1.01099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9876,14.3977,0.0,0.0,0.0,0.0,0.0,0.0,0.000203448,2.52541e-06,1.85988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62949
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1036604,19.574,40.3595,63.7228,20.6904,49.3177,39.3877,55.2969,64.3683,60.765,40.8968,40.3999,57.3222,24.9883,14.3457,21.6673,35.5878,43.8759,25.7371,34.6825,28.6678,66.1251,46.2002,519.223,40.93,63.2914,70.2561,59.7517,17.4476,135.797,47.3138,10.3272,43.688,34.369,36.4011,38.4573,28.7207,83.5818,36.9224,36.6243,20.6902,25.7742,29.1522,37.3132,25.7459,67.52,28.4917,27.8266,12.748,21.6314,57.7673,35.8092,22.8176,53.2619,24.7076,13.5901,35.742,37.2552,43.4928,39.7519,54.985,68.0363,36.9843,17.604,21.4896,34.9987,19.9364,3.20318,24.1983,202.622,81.9289,72.859,20.5248,38.5991,80.7347
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_224205,0.0,0.0,9.9871,0.0,0.0,0.0,0.0,4.6969,1.05372,0.0,1.14627e-05,0.00071661,0.0,0.0,0.0,0.0,0.540257,5.66209,0.0,33.5654,46.7505,0.0,0.0,0.0,2.23989,0.574989,10.4861,2.08074,0.0,0.0,0.0,0.0,0.0,0.0183035,0.0,41.8678,18.3803,0.0,2.16161,0.0,0.0,0.0,0.0,0.0,1.29971,0.0,8.31934,21.2523,0.000106826,0.0,9.59523,16.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00985003,0.0,0.0,5.528,0.0,1.13825,33.6309,0.0,0.0,13.8315,19.0781,1.33036
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_707549,0.0,0.0,10.4009,0.0,0.0,0.0,1.0795,5.0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48691e-05,0.0,0.0,0.0,0.0,0.0,1.47546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_525271,0.0,0.0,4.41944,0.0,2.0944,7.63855,8.50046,1.14042,28.4119,0.0,0.0,3.38889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46692,0.0,1.02979,2.70672,0.0,0.0,0.0,0.0,33.5313,0.0,0.0,0.0,2.07499,0.0,0.0,0.0,0.0,0.0,2.10845,0.0,1.14558,0.0,0.0,0.0,4.1039,0.0,0.0,0.0,0.0,2.19185,0.0,0.0,1.01174,8.17804,15.9506,0.0,0.0,0.0,0.0,0.0,1.02774,0.0,1.00635,1.82985,0.0,4.58838,5.37678e-08,1.12233,27.4333,1.01532,0.0,34.4739,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_770514,4.70239,4.84744,19.3139,0.0,0.0,1.05514,1.55668,4.03363,1.51807,1.61291,1.28754,3.77606,0.0,0.0,6.39331,4.07427,0.00688086,0.0680022,0.0,11.0981,3.43716,0.0,0.0,0.0,1.04128,6.35204,4.5989,4.44954,4.13625,4.0156,3.58634,2.40035,1.04585,0.00909096,4.07432,5.96119,0.0,10.829,4.61608,0.0,3.68934,0.340804,4.18106,0.0,2.32589,6.20613,1.16301,5.39238e-06,2.52629,0.0,0.0,4.63682,0.0,0.0,0.0,2.50183,0.0,0.0,11.5141,4.67542,0.0,4.46743,0.0,0.0,2.16535,0.0,0.0,1.38498e-07,35.3042,6.85572,12.4703,5.14098e-05,2.15447,15.829
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_635947,0.0,2.81153,31.687,8.98531,0.0,0.0,2.11998,8.56034,1.96684,26.1987,3.14574,2.33151,1.01705,0.0,0.0,2.40539,33.9568,1.05852,0.0,65.578,13.0287,2.11631,252.077,0.0,0.0,1.36565,11.5478,0.0,12.7349,13.6911,6.15738,0.0,0.0,1.28219,90.3157,1.11208,0.0,1.28194,0.0,2.23224,2.2774,0.0,1.9531,3.10961,145.916,5.61329,0.0,0.0,0.0,15.7214,1.12309,2.61908,1.17838,1.22648,0.0,104.684,12.1932,0.0,7.08705,1.41994,9.68804,7.8824,9.38257,1.16163,0.0,0.0,1.24538,3.17814,83.0545,5.6342,0.0,8.62038,3.63125,28.6051
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_937140,44.8523,128.91,145.501,48.5734,150.073,140.145,163.509,197.362,162.794,86.3048,74.3863,112.624,93.4802,66.2596,57.9855,91.4315,160.545,56.9154,94.7158,96.639,166.494,105.855,1443.27,116.911,84.4127,204.304,143.654,56.0815,411.896,126.485,35.1737,84.8756,78.1826,139.934,99.0347,89.8421,248.244,143.233,107.706,94.7765,88.8009,65.8295,75.4691,90.775,181.346,101.057,102.884,53.2614,52.869,164.473,137.336,143.619,98.1604,93.1399,140.082,132.749,153.675,113.232,104.897,136.367,105.466,108.74,41.7466,73.9237,107.343,62.8106,21.647,73.1847,590.344,227.516,250.612,59.456,130.926,178.65
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_755924,0.0,4.14946,9.82378,4.6099,20.5997,2.80512,12.7216,17.8793,24.0462,5.01643,11.4358,12.6777,24.3951,4.85007,3.1321,12.9035,13.5155,15.6364,0.0,14.2661,22.3077,13.0157,161.991,0.0,15.184,23.6732,24.1273,0.0,54.8891,21.0987,11.5119,7.49077,20.2267,23.7831,17.1962,0.0,68.95,6.69214,7.25609,18.6301,4.99605,2.79983,0.0,10.3418,31.0041,11.9142,8.29913,13.4432,13.8349,43.975,6.66277,15.1476,0.0,11.0678,0.0,9.62386,22.5503,7.94556,16.8317,20.5905,0.0,16.2557,11.3125,13.9665,11.9298,7.38106,0.0,12.7554,67.0091,14.6959,14.5665,3.32187,20.2768,20.9072
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1342240,0.0,1.14912,0.0,0.00153647,7.50143,0.0,0.0,0.0,0.0,0.0,2.35727,0.0,0.0,8.05461,0.00433373,0.0,0.0,0.0724235,0.0,0.0,0.0,0.00147542,0.0,0.207688,0.0,0.0,0.0,0.0,9.82634,0.000360696,0.0,0.0,0.0,7.6989e-05,0.0,0.0,0.991948,0.0,2.81385e-06,0.0,0.00981629,0.0,0.0,0.0,0.16915,0.0,0.0,0.0,0.0,1.35984,0.0,0.0,0.0,0.0,0.511393,5.08979,0.0,1.03442,2.46598,0.0,0.0,0.0,0.36837,0.0,0.0,0.0,7.54617,1.72748e-08,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1186999,6.98245,28.2117,23.4784,5.5824,20.8889,43.5758,5.21343,23.1346,15.5549,16.2352,20.4305,23.0757,27.8344,7.60174,23.3486,14.0138,7.49887,20.998,10.7962,17.5327,25.6693,29.279,181.687,18.2982,53.2449,49.125,14.4985,8.90968,46.4819,9.88637,6.31026,10.8565,22.0965,19.5167,35.2703,17.009,20.2203,22.9187,15.3478,10.8812,14.8805,6.29028,12.829,8.19033,11.8364,4.18462,15.6992,13.6154,9.85881,24.726,28.2368,19.854,9.33441,16.1932,7.67752,33.1507,26.239,23.7837,15.9168,39.3283,14.2346,13.199,15.3866,15.8551,7.62004,2.00069,4.72926,12.0554,74.97,34.6726,12.6938,11.3185,28.8548,27.2046
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_275438,0.0,0.382263,21.542,0.00146199,0.0,0.0,1.04947,2.33088,0.0,1.21467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00987824,0.000417272,1.0388,0.0,0.0,0.0,0.0,0.0,0.195408,7.85596,0.0,0.0,0.0,0.0,0.0,1.1446,0.0,0.0,5.28957,1.03886,0.0,0.0,0.462043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03311,0.00048097,1.01981,0.0,0.0,2.1362e-05,0.0,0.0,1.12216,0.0,2.57835,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1003601,31.7324,64.496,53.9103,22.7392,30.3572,20.5116,74.263,76.975,54.0259,32.7705,38.2015,36.278,45.1347,20.8404,27.8628,43.9439,55.1684,23.4332,56.3903,43.2956,60.984,55.0515,602.485,56.0771,38.7707,63.1615,71.6148,26.6127,146.87,59.4628,19.575,34.2419,41.7919,53.7695,55.2975,41.1489,167.25,41.3799,63.0272,33.5223,35.007,34.0664,30.1177,37.4747,64.4534,43.1217,46.1518,19.7981,33.7115,29.9971,38.536,50.2411,46.7932,22.1402,27.546,67.6237,64.5557,73.8881,37.0418,54.0329,56.8901,57.054,15.4879,24.5828,49.9929,13.8186,4.65851,34.6529,218.731,95.1164,71.7157,21.0358,52.5045,103.464
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1278005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13337,0.0,0.0,0.0,0.00765987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0701,0.0,0.0,0.0,1.04397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000875503,0.0,0.0,0.0,0.0,1.58392e-07,0.0,0.0,0.0,0.0,0.0,5.26808,0.0,0.0,0.0,0.0,0.0,0.0,1.50678e-08,0.0,0.0,0.0,0.00156649,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1333098,27.2301,66.7527,58.3691,24.9165,29.4572,55.4822,69.1152,82.7838,50.3689,38.2721,39.5404,32.3864,40.9795,24.497,31.9036,43.3248,40.434,24.6623,30.42,44.497,76.9299,32.2406,483.184,50.2142,72.4254,56.5759,56.9842,17.9528,161.116,53.9989,8.00757,39.597,51.5365,39.6981,39.3544,32.7252,71.9453,36.5871,32.2417,32.3661,41.8754,21.2001,41.2955,20.712,45.0193,36.0488,24.1939,24.4299,23.6416,47.3552,59.1798,48.9694,30.2269,31.1112,22.2047,50.631,31.7261,52.4078,21.35,30.4754,46.2141,44.7358,25.2549,27.4082,37.5478,26.5492,10.0948,28.4443,227.394,78.0808,92.5396,26.5716,31.0149,67.9826
