target_id,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NI_24H_1,LB_I_3H_5,LB_NI_3H_2,LB_I_9H_1,LB_I_6H_1,LB_I_48H_1,LB_NO_0H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,DM_NI_48H_5,LB_NI_3H_1,DM_I_48H_5,LB_NI_9H_5,LB_NI_6H_5,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_4,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,LB_NI_9H_4,LB_NI_6H_4,DM_I_48H_4,LB_NO_0H_1,DM_I_24H_2,LB_I_48H_3,DM_NI_24H_2,LB_NI_24H_4,LB_NI_48H_2,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,DM_NI_48H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_I_48H_2,LB_I_3H_1,LB_NI_9H_2,LB_NI_6H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,DM_NI_48H_2,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,LB_NI_6H_1,LB_NI_9H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_48H_1,LB_NO_0H_5,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1129954,2.04862,0.0,0.0,1.00637,0.0,0.0,1.01261,0.0,0.0,1.02887,1.01372,0.0,0.0,0.0,1.01018,0.0,0.0,0.0,0.0,2.21496,0.0,0.0,0.0,0.0,0.0,2.28382,3.08664,0.0,0.0,1.01112,0.0,0.0,0.0,0.0,0.0,1.00864,0.0,0.0,1.00648,0.0,0.0,0.0,1.01243,0.0,0.0,0.0,0.0,1.00758,1.01175,0.0,1.02516,0.0,1.01258,2.02336,1.02338,0.0,1.00328,0.0,0.0,0.0,1.01937,0.0,1.02205,1.00812,0.0,0.0,0.0,0.0,0.0,1.01662,0.0,0.0,0.0,0.0
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_150145,0.0,2.00875,0.0,0.0,1.01857,3.29334,4.05043,3.06928,2.01673,1.02887,0.0,2.0407,0.0,0.0,0.0,0.0,1.01238,0.0,1.00906,1.45123,3.05277,0.0,0.0,1.00186,0.0,3.05234,6.10711,0.0,1.02089,0.0,2.03468,2.01932,0.0,1.00802,0.0,1.00864,0.0,0.0,0.0,0.0,1.00299,0.0,0.0,0.0,0.0,1.53055,0.0,1.00758,0.0,0.0,3.08244,1.02969,1.26573,2.0274,0.0,0.0,0.0,0.0,0.0,2.03188,1.01937,3.05281,2.03763,1.00812,1.01424,1.0144,0.0,0.0,1.01304,1.0199,3.07964,4.0376,0.0,0.0
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1016266,0.0,0.0,0.0,0.0,0.0,1.00969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02425,0.0
BL_4_CKDL230008524-1A_H5HLYDSX7_L2_2_3389891,0.0,0.0,1.0,0.0,1.0,0.0,0.520686,2.0,2.00382,1.0,1.0053,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0327,0.0,2.66667,0.0,0.0,0.0,1.0023,2.0,4.0,1.0,0.0,1.0,1.00191,2.00157,0.0,0.0,0.0,0.0,0.0,1.00714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.00358,1.0,3.01134,2.0,1.00243,0.0,1.00221,2.0,3.0,1.0,4.02059,0.0,0.0,0.0,1.00202,1.0,0.0,2.0,2.0,1.00334,0.0,1.02062
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_790425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684208,0.0,1.01393,0.0,0.0,0.0,0.0,0.0,1.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.209091,1.0023,1.0,1.0,0.0,0.0,1.01457,0.0,0.0,0.0,1.00143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501217,0.0,0.501106,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0
NI_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1410883,0.0,1.0,0.0,1.36566,2.00269,1.0008,1.49813,2.00889,5.00617,1.00972,2.00409,1.00557,0.0,2.56769,1.00163,2.0,1.00985,4.05804,3.01043,0.0,6.05281,3.07389,1.0,4.0,1.00382,4.00717,6.02129,0.0,1.00207,0.0,0.0,4.28685,2.60263,1.25043,3.00907,1.0,2.01954,0.0,1.0,1.00411,0.0,0.0,3.00838,3.00571,1.00207,1.0,4.00935,1.0,4.00979,2.00932,1.00389,1.00528,2.00478,2.01123,4.02149,0.0,2.00327,1.00633,0.0,0.0,4.01861,0.0,4.00866,0.0,1.0041,0.0,5.00574,1.0,0.0,2.0,0.0,6.00423,0.0,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1364745,0.0,0.0,0.0,0.0,1.34503,1.00381,0.0,0.0,2.01072,0.0,0.0,0.0,1.01371,1.50899,2.008,1.01244,0.0,2.01598,1.00906,1.1,1.01957,0.0,1.0062,4.79964,1.01027,1.01233,4.03622,0.0,1.01247,0.0,0.0,2.01569,0.0,2.00977,1.01546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269279,0.0,0.0,0.0,0.0,2.02993,0.0,0.0,1.00958,0.0,0.0,0.0,0.0,1.01424,0.0,1.00877,1.00651,6.83068,1.00812,1.09645,0.0,1.0074,0.0,0.0,1.00934,3.04663,1.03068,0.0,0.0
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1051385,0.0,0.0,0.0,1.11586,2.01096,0.0,1.5,0.0,0.0,1.0,1.01204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00683,0.0,1.0,0.0,1.18904,0.0,0.0,0.0,2.10006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.21881,0.0,0.0,1.00398,0.0,0.0,1.00221,0.0,0.0,1.0,2.07321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1073444,0.0,0.0,0.0,0.0,0.0,1.00107,2.13861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00318,1.00431,2.02388,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.00383,1.00079,0.0,0.0,0.0,0.0,0.0,1.00714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.00179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15762,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_612150,0.0,0.0,0.0,0.0,0.0,1.00107,3.0,0.0,0.0,0.0,1.00258,0.0,0.0,2.0155,1.0,0.0,0.0,1.0,2.10079,0.0,1.05573,1.0,1.0,0.0,0.0,1.16667,1.0625,0.0,0.0,0.0,0.0,1.00358,0.0,1.00143,1.01401,0.0,1.01841,0.0,0.0,1.0,0.0,1.0,0.0,1.16667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.00179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.09616,0.0,0.0,0.0,0.0,2.0214,0.0,0.0,0.0,1.27139,0.0,0.0
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_932652,0.0,1.00437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00966,0.0,1.00802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,1.01175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00328,0.0,0.0,0.0,1.01937,0.0,2.04409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02655,0.0,0.0,0.0
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_621342,0.0,0.0,0.0,0.0,0.0,1.02267,0.0,0.0,2.00382,0.0,2.00517,0.0,0.0,0.0,0.0,0.0,1.03498,0.0,1.35124,1.00431,0.0,1.0,0.0,1.0,0.0,1.0,3.30294,0.0,0.0,0.0,0.0,1.00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.04161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.04808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24406
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_161512,1.02431,0.0,0.0,1.00637,2.03715,2.0169,0.0,1.02309,1.00836,0.0,3.04116,2.0407,2.0351,2.02713,1.01018,0.0,0.0,1.01336,1.00906,0.0,2.03518,4.07533,1.0062,0.0,1.01473,0.0,4.36811,0.0,0.0,1.01112,2.03468,6.05797,0.0,1.00802,0.0,1.00864,0.0,0.0,0.0,1.01333,0.0,1.01015,0.0,0.0,0.0,1.53055,2.04316,0.0,0.0,1.01201,2.05496,2.05938,3.03774,0.0,0.0,1.02485,0.0,2.03659,2.0353,0.0,2.03874,2.03521,3.05645,3.02435,0.0,0.0,2.03151,2.73038,0.0,0.0,2.05309,2.0188,0.0,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_810224,0.0,0.0,1.0,1.01128,0.0,4.00427,0.0,1.06695,1.00191,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.01295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0023,1.0,5.0,0.0,0.0,0.0,1.00191,3.01073,0.0,0.0,1.01401,0.0,0.0,1.00714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.00179,2.00787,1.00378,1.0382,0.0,0.0,2.67257,0.0,0.0,2.0,1.01231,0.0,0.0,0.0,2.0,0.0,1.12227,0.0,0.0,0.0,2.05585,0.0
BL_3_CKDL230008524-1A_H5HLYDSX7_L2_2_995458,0.0,0.0,0.0,1.00637,0.509287,1.00845,0.0,1.02309,0.0,0.0,0.0,1.02035,0.0,0.0,1.01018,0.0,1.01238,1.01336,0.0,0.0,1.02355,0.0,1.0062,0.0,0.0,2.03489,3.40053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00864,0.0,0.0,0.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,0.0,1.01201,0.0,1.02969,1.01258,0.0,1.0263,0.0,1.00328,2.03659,1.01765,1.01594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02346,0.0,0.0,0.0,1.0094,0.0,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1036879,1.0,1.0,1.0,4.00582,3.0,5.0,1.0,3.0,7.00864,0.0,9.00909,3.27877,1.0,3.0,4.0,4.0,3.0,5.0,2.00171,0.0,3.00334,2.0,1.0,2.0,2.0,4.0,12.0125,2.0,5.0,0.0,4.00611,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,6.74719,1.14286,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.00635,5.0,5.00587,2.6725,1.00278,3.00465,2.0,1.0,3.00427,1.0,3.00276,5.83333,6.66278,3.0,1.0,0.0,1.0,3.0,0.0,6.0,5.0,9.0,2.0,4.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1309033,0.0,0.0,1.01648,0.0,1.01857,2.0169,1.01261,0.0,1.00836,0.0,2.02744,1.02035,0.0,1.01357,1.01018,1.01627,1.01238,3.04009,3.02717,0.0,1.02355,0.0,0.0,0.0,0.0,2.03489,5.10079,1.02446,1.02089,1.01112,3.05202,2.01932,0.0,0.0,1.02227,0.0,0.512562,0.0,0.0,2.02666,0.0,1.01015,0.0,2.01699,2.02255,2.04073,0.0,0.0,2.02351,1.01201,2.05496,0.0,1.01258,0.0,1.0263,0.0,0.0,0.0,1.01765,0.0,5.94633,0.0,2.04021,0.0,0.0,0.0,3.04726,0.0,0.0,1.01662,0.0,1.0094,0.0,2.01564
NI_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1245109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01517,0.0,0.0,0.0,0.0,0.0,1.00966,0.0,0.0,0.0,0.0,0.512562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1095887,0.0,1.00437,0.0,1.00637,0.509287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01627,0.0,0.0,0.0,1.09439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508671,0.0,0.0,1.00802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298281,1.00812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094,0.0,0.0
DM_NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_459655,0.0,0.0,0.0,1.0,1.00548,3.0032,1.0,0.0,2.00382,0.0,1.01204,1.07004,2.0,2.0155,0.0,1.00198,1.02889,1.0,2.08281,0.0,2.09079,2.0,1.0,0.0,1.00909,1.0,6.0,0.0,1.20707,2.01507,2.00383,5.00393,0.0,1.00143,3.0,0.0,2.0,0.0,2.01843,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.02038,1.0,0.0,1.0,0.0,2.00787,1.00378,0.0,3.0073,2.01689,2.00442,1.0,1.0,0.0,3.08968,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.28571,0.0,1.00617
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_849210,0.0,0.0,0.0,0.0,0.0,1.00845,1.51891,0.0,0.0,1.02887,2.43372,0.0,0.0,1.52035,0.0,1.08079,0.0,1.21604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36177,0.0,0.0,0.0,2.03468,0.0,0.0,0.0,0.0,1.00864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501641,0.0,0.0,0.0,0.0,0.0,1.02011,0.0,0.0,0.0,0.0,1.02346,0.0,1.01662,0.0,0.0,0.0,0.0
DM_I_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_306232,0.0,1.0,0.0,1.00802,1.0,0.0,0.0,1.0,2.00382,2.0,3.01591,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0109,1.00431,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.01254,2.00157,1.0,2.00286,1.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,3.00536,3.01181,1.00378,0.0,0.0,1.01631,1.00221,0.0,1.0,0.0,3.01544,1.00527,1.0,0.0,1.00876,0.0,0.0,2.0,0.0,3.01003,1.0,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1329207,0.0,2.0,1.0,3.09784,2.0,3.0032,6.24823,0.0,1.00191,0.0,1.00791,2.02586,1.0,1.0,2.0,1.00198,0.0,1.0,2.16729,1.00431,3.0,3.0,1.01218,0.0,1.50344,0.0,9.0,0.0,0.0,0.0,2.02507,6.00472,1.0,3.00429,1.0155,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.02036,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.00179,0.0,0.0,2.00796,0.0,0.0,6.01327,4.0,2.0,1.0,5.02574,1.00527,2.0,0.0,4.03506,1.33333,0.0,3.0,1.0,5.01671,1.0,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1004457,0.0,0.0,1.00546,1.00637,1.01857,1.00969,0.0,0.0,0.0,0.0,0.0,1.36118,0.0,1.01357,0.0,0.0,0.0,0.0,2.01811,0.0,1.02972,1.01883,0.0,2.00372,1.01473,0.36198,2.04896,2.04891,0.0,0.0,0.0,2.01932,0.0,0.0,1.01891,0.0,0.287844,0.0,0.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,0.0,1.01201,1.02516,0.0,2.02516,0.0,0.0,0.0,1.00328,0.0,0.0,0.0,1.01937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508312,0.0,1.0094,0.0,0.0
I_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_412426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.00191,1.02616,2.00517,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_2135646,0.0,1.04452,0.0,1.01128,1.00548,2.04534,0.0,0.0,1.00191,0.0,1.00258,0.0,1.0,0.0,1.0,1.00198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.00459,0.0,0.0,0.0,0.0,0.0,1.00191,5.54564,0.0,1.00143,1.01401,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.00358,1.00394,0.0,1.03841,1.00243,1.0,4.00885,2.0,1.0,0.0,2.04808,0.0,0.0,1.0,0.0,1.0107,0.0,2.0,4.65895,5.07001,0.0,0.0
DM_NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_112700,1.05764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00191,1.0,0.0,0.0,0.0,1.00775,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.00654,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00143,1.0155,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.00179,0.0,0.0,0.0,1.00243,0.0,0.0,1.0,1.0,2.0,1.01026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334,0.0,1.05917
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1822761,1.02431,0.0,0.0,1.00637,0.0,4.04741,0.0,1.02309,0.0,0.0,1.01372,0.0,0.0,2.02713,0.0,0.0,1.01238,0.0,1.00906,2.18877,0.0,0.0,0.0,0.0,0.0,0.0,3.06048,0.0,0.0,0.0,0.0,2.01932,0.0,2.01603,0.0,0.0,1.02512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01201,0.0,0.0,0.0,0.0,0.0,0.0,1.00328,0.0,0.0,0.0,0.0,0.0,4.08819,0.0,0.0,1.0144,0.0,1.02346,0.0,0.0,0.0,0.0,0.0,0.0
NI_6H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_689556,0.0,0.0,0.0,1.01128,1.00548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.00191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.04161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.042,0.0,0.0
DM_NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1313639,0.0,0.0,0.0,0.0,0.0,1.00845,0.0,0.0,0.0,0.0,1.01372,0.0,0.0,1.52035,1.01018,0.0,0.0,0.0,0.0,1.09439,0.0,0.0,0.0,1.00186,1.01473,0.0,1.01926,0.0,1.02089,0.0,0.0,0.0,0.0,0.0,1.02227,0.0,0.0,0.0,0.0,0.0,1.00299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01175,0.0,1.02748,0.0,0.0,1.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176,1.01882,0.0,0.0,0.0,1.01575,0.0,0.0,0.0,1.02655,0.0,0.0,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_402914,0.0,0.0,0.0,1.00637,0.0,1.0063,0.0,0.0,1.00836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02077,1.01883,1.0062,0.0,0.0,1.07272,1.13671,0.0,1.02089,0.0,1.3612,1.00966,1.01294,0.0,0.0,0.0,0.0,0.0,1.00648,0.0,0.0,0.0,1.01243,0.0,1.01127,0.0,1.02158,0.0,2.01881,0.0,1.02748,1.55439,1.01258,0.0,0.0,1.02485,1.00328,0.0,2.0353,0.0,2.03874,1.0176,1.18852,0.0,0.0,0.0,2.43781,0.0,0.0,1.0199,0.0,0.0,0.0,0.0
